"","x"
"13675","Tkt"
"13676","Prkcd"
"13677","Rft1"
"13678","Sfmbt1"
"13679","1700087M22Rik"
"13680","Stimate"
"13681","Mustn1"
"13682","Itih4"
"13683","Nek4"
"13684","Spcs1"
"13685","Glt8d1"
"13686","Gnl3"
"13687","Pbrm1"
"13688","Smim4"
"13689","Nt5dc2"
"13690","Stab1"
"13691","Nisch"
"13692","Tnnc1"
"13693","Phf7"
"13694","Bap1"
"13695","Dnah1"
"13696","Capn7"
"13697","Sh3bp5"
"13698","Mettl6"
"13699","Eaf1"
"13700","Hacl1"
"13701","Btd"
"13702","Ankrd28"
"13703","D830044D21Rik"
"13704","Galnt15"
"13705","Dph3"
"13706","Oxnad1"
"13707","Ncoa4"
"13708","Timm23"
"13709","Parg"
"13710","Gm46447"
"13711","Gm48914"
"13712","Ogdhl"
"13713","Ercc6"
"13714","Tmem273"
"13715","Vstm4"
"13716","Wdfy4"
"13717","Arhgap22"
"13718","Gm15512"
"13719","Mapk8"
"13720","Zfp488"
"13721","Gm30083"
"13722","Gm5460"
"13723","A630023A22Rik"
"13724","Antxrl"
"13725","Anxa8"
"13726","Gprin2"
"13727","Syt15"
"13728","Shld2"
"13729","Glud1"
"13730","Fam25c"
"13731","Sncg"
"13732","Mmrn2"
"13733","Bmpr1a"
"13734","Gm17110"
"13735","9230112D13Rik"
"13736","Ldb3"
"13737","5830448L01Rik"
"13738","Wapl"
"13739","Gm49032"
"13740","Ccser2"
"13741","Cdhr1"
"13742","2610528A11Rik"
"13743","Ghitm"
"13744","Nrg3"
"13745","Sh2d4b"
"13746","Tspan14"
"13747","Prxl2a"
"13748","Gm47547"
"13749","Mat1a"
"13750","Sftpd"
"13751","Gm21154"
"13752","Gm7324"
"13753","Gm49965"
"13754","Gm49083"
"13755","Ang5"
"13756","AC160336.1"
"13757","4930431P03Rik"
"13758","Gm17173"
"13759","Ptger2"
"13760","Txndc16"
"13761","Gpr137c"
"13762","Gm49194"
"13763","Ero1l"
"13764","Psmc6"
"13765","Styx"
"13766","Gnpnat1"
"13767","Fermt2"
"13768","4930527F14Rik"
"13769","Gm41144"
"13770","Gm15601"
"13771","Gm49124"
"13772","Ddhd1"
"13773","4933425B07Rik"
"13774","Cdkn3"
"13775","Cnih1"
"13776","Gm48933"
"13777","Gmfb"
"13778","Gm10101"
"13779","Cgrrf1"
"13780","Gm34934"
"13781","Samd4"
"13782","2810457G06Rik"
"13783","Gm10371"
"13784","Gch1"
"13785","Wdhd1"
"13786","Socs4"
"13787","Mapk1ip1l"
"13788","Gm49189"
"13789","Lgals3"
"13790","Dlgap5"
"13791","Fbxo34"
"13792","Gm35166"
"13793","Atg14"
"13794","Gm49004"
"13795","Ktn1"
"13796","Peli2"
"13797","Tmem260"
"13798","Gm49519"
"13799","Exoc5"
"13800","Ap5m1"
"13801","Naa30"
"13802","Ttc5"
"13803","Ccnb1ip1"
"13804","Parp2"
"13805","Tep1"
"13806","Gm26782"
"13807","Klhl33"
"13808","Osgep"
"13809","Apex1"
"13810","Pip4p1"
"13811","Pnp"
"13812","Pnp2"
"13813","Rnase4"
"13814","Ang"
"13815","Rnase6"
"13816","Rnase1"
"13817","Ang2"
"13818","Gm21718"
"13819","Gm7247"
"13820","Ang4"
"13821","Mettl17"
"13822","Slc39a2"
"13823","Ndrg2"
"13824","Arhgef40"
"13825","Gm16617"
"13826","Zfp219"
"13827","Tmem253"
"13828","Gm49086"
"13829","Hnrnpc"
"13830","Rpgrip1"
"13831","Supt16"
"13832","Gm26590"
"13833","Chd8"
"13834","Rab2b"
"13835","Tox4"
"13836","Mettl3"
"13837","Sall2"
"13838","Trav3-1"
"13839","Trav7-1"
"13840","Trav7d-3"
"13841","Trav16d-dv11"
"13842","Trav8n-2"
"13843","Trav13n-4"
"13844","Trav9-1"
"13845","Trav12-1"
"13846","Trav13-1"
"13847","Trav13-2"
"13848","Trav3-3"
"13849","Trav5-4"
"13850","Trav21-dv12"
"13851","Trdv1"
"13852","Trdv4"
"13853","Trdc"
"13854","Trac"
"13855","Dad1"
"13856","Abhd4"
"13857","Gm43305"
"13858","Oxa1l"
"13859","Slc7a7"
"13860","Mrpl52"
"13861","Mmp14"
"13862","Gm10366"
"13863","Lrp10"
"13864","Rem2"
"13865","Prmt5"
"13866","Haus4"
"13867","Ajuba"
"13868","4931414P19Rik"
"13869","Psmb5"
"13870","Cdh24"
"13871","Gm17606"
"13872","Acin1"
"13873","4930579G18Rik"
"13874","1700123O20Rik"
"13875","Slc7a8"
"13876","Homez"
"13877","Ppp1r3e"
"13878","Bcl2l2"
"13879","Pabpn1"
"13880","Slc22a17"
"13881","Efs"
"13882","Ngdn"
"13883","Zfhx2os"
"13884","Zfhx2"
"13885","Thtpa"
"13886","Ap1g2"
"13887","Dhrs4"
"13888","Pck2"
"13889","A730061H03Rik"
"13890","Dcaf11"
"13891","Gm15932"
"13892","Fitm1"
"13893","Psme1"
"13894","Emc9"
"13895","Psme2"
"13896","Rnf31"
"13897","Irf9"
"13898","Ipo4"
"13899","Tm9sf1"
"13900","Gm49747"
"13901","Tssk4"
"13902","Mdp1"
"13903","Nedd8"
"13904","Gmpr2"
"13905","Tinf2"
"13906","Gm49067"
"13907","Tgm1"
"13908","Rabggta"
"13909","Dhrs1"
"13910","Nop9"
"13911","Cideb"
"13912","Ltb4r2"
"13913","Ltb4r1"
"13914","Adcy4"
"13915","Ripk3"
"13916","Nfatc4"
"13917","Nynrin"
"13918","Khnyn"
"13919","Sdr39u1"
"13920","Mcpt8"
"13921","Gzme"
"13922","Gzmd"
"13923","Gzmf"
"13924","Gzmc"
"13925","Gzmb"
"13926","Atp12a"
"13927","Rnf17"
"13928","Cenpj"
"13929","Parp4"
"13930","Gm16573"
"13931","Mphosph8"
"13932","Gm16973"
"13933","Pspc1"
"13934","Zmym5"
"13935","2410022M11Rik"
"13936","Zmym2"
"13937","Gjb2"
"13938","Cryl1"
"13939","Ift88"
"13940","Il17d"
"13941","Eef1akmt1"
"13942","Xpo4"
"13943","Lats2"
"13944","Sap18"
"13945","Ska3"
"13946","Mrpl57"
"13947","Zdhhc20"
"13948","Micu2"
"13949","3110083C13Rik"
"13950","Fgf9"
"13951","Rcbtb1"
"13952","Phf11a"
"13953","Phf11b"
"13954","Phf11d"
"13955","Phf11c"
"13956","Setdb2"
"13957","Cab39l"
"13958","Cdadc1"
"13959","Shisa2"
"13960","Atp8a2"
"13961","Gm49336"
"13962","Mtmr6"
"13963","Amer2"
"13964","Gm29266"
"13965","Spata13"
"13966","C1qtnf9"
"13967","Mipep"
"13968","Tnfrsf19"
"13969","Sacs"
"13970","Arl11"
"13971","Ebpl"
"13972","Kpna3"
"13973","Spryd7"
"13974","Trim13"
"13975","Dleu2"
"13976","Kcnrg"
"13977","Gm27010"
"13978","Gm26916"
"13979","Gm27017"
"13980","Dleu7"
"13981","Rnaseh2b"
"13982","Gucy1b2"
"13983","Serpine3"
"13984","Ints6"
"13985","Wdfy2"
"13986","Ctsb"
"13987","Fdft1"
"13988","Neil2"
"13989","Blk"
"13990","Fam167a"
"13991","Mtmr9"
"13992","Xkr6"
"13993","Pinx1"
"13994","Sox7"
"13995","Msra"
"13996","Kif13b"
"13997","Hmbox1"
"13998","Ints9"
"13999","Extl3"
"14000","Fzd3"
"14001","Fbxo16"
"14002","Gm48433"
"14003","Gm48449"
"14004","Zfp395"
"14005","Pnoc"
"14006","Elp3"
"14007","Scara5"
"14008","Pbk"
"14009","Esco2"
"14010","Ccdc25"
"14011","Scara3"
"14012","Clu"
"14013","Gulo"
"14014","Ephx2"
"14015","Ptk2b"
"14016","1700001G11Rik"
"14017","Trim35"
"14018","Adra1a"
"14019","Gm10032"
"14020","Dpysl2"
"14021","Gm5464"
"14022","Bnip3l"
"14023","Ppp2r2a"
"14024","Ebf2"
"14025","Gm6878"
"14026","Gm38409"
"14027","Gm20667"
"14028","Cdca2"
"14029","Kctd9"
"14030","Gnrh1"
"14031","Dock5"
"14032","Nefm"
"14033","Adamdec1"
"14034","Adam28"
"14035","Stc1"
"14036","Slc25a37"
"14037","Loxl2"
"14038","R3hcc1"
"14039","Chmp7"
"14040","Tnfrsf10b"
"14041","Rhobtb2"
"14042","Pebp4"
"14043","Gm33524"
"14044","Egr3"
"14045","Bin3"
"14046","Ccar2"
"14047","9930012K11Rik"
"14048","Pdlim2"
"14049","Sorbs3"
"14050","Gm49417"
"14051","Ppp3cc"
"14052","Slc39a14"
"14053","Piwil2"
"14054","Polr3d"
"14055","Phyhip"
"14056","Bmp1"
"14057","Reep4"
"14058","Hr"
"14059","Nudt18"
"14060","Fam160b2"
"14061","Dmtn"
"14062","Npm2"
"14063","Xpo7"
"14064","Dok2"
"14065","Gfra2"
"14066","Gm49289"
"14067","Fndc3a"
"14068","Gm16549"
"14069","Cysltr2"
"14070","Rcbtb2"
"14071","Gm17233"
"14072","Rb1"
"14073","Lpar6"
"14074","Itm2b"
"14075","Med4"
"14076","Nudt15"
"14077","Sucla2"
"14078","Gm49164"
"14079","Gm49171"
"14080","Esd"
"14081","Lrch1"
"14082","Gm10847"
"14083","Rubcnl"
"14084","Lrrc63"
"14085","Lcp1"
"14086","Zc3h13"
"14087","Cog3"
"14088","Slc25a30"
"14089","Gm4285"
"14090","Tpt1"
"14091","Gtf2f2"
"14092","Kctd4"
"14093","Gpalpp1"
"14094","Nufip1"
"14095","Tsc22d1"
"14096","E130202H07Rik"
"14097","Serp2"
"14098","Lacc1"
"14099","Ccdc122"
"14100","Enox1"
"14101","Gm6994"
"14102","Gm49003"
"14103","Dnajc15"
"14104","Epsti1"
"14105","Tnfsf11"
"14106","Akap11"
"14107","Dgkh"
"14108","Vwa8"
"14109","Gm4632"
"14110","Rgcc"
"14111","Naa16"
"14112","Mtrf1"
"14113","Kbtbd7"
"14114","Kbtbd6"
"14115","Wbp4"
"14116","Elf1"
"14117","Sugt1"
"14118","Cnmd"
"14119","Gm6999"
"14120","Diaph3"
"14121","Tdrd3"
"14122","Pcdh9"
"14123","Dach1"
"14124","Mzt1"
"14125","Bora"
"14126","Dis3"
"14127","Pibf1"
"14128","Klf5"
"14129","Klf12"
"14130","4930517O19Rik"
"14131","Gm41231"
"14132","Tbc1d4"
"14133","Commd6"
"14134","Uchl3"
"14135","Gm9922"
"14136","Lmo7"
"14137","Kctd12"
"14138","Acod1"
"14139","Cln5"
"14140","Fbxl3"
"14141","Mycbp2"
"14142","Gm34907"
"14143","Scel"
"14144","Slain1"
"14145","Slain1os"
"14146","Pou4f1"
"14147","Rnf219"
"14148","D130009I18Rik"
"14149","Rbm26"
"14150","Gm17066"
"14151","Ndfip2"
"14152","Gm35909"
"14153","9330188P03Rik"
"14154","Gm10076"
"14155","Gm48970"
"14156","Spry2"
"14157","Gm48972"
"14158","Slitrk6"
"14159","Slitrk5"
"14160","Tpm3-rs7"
"14161","Mir17hg"
"14162","Gpc5"
"14163","Gpc6"
"14164","Tgds"
"14165","Gpr180"
"14166","Sox21"
"14167","Gm4675"
"14168","Abcc4"
"14169","Cldn10"
"14170","Dzip1"
"14171","Dnajc3"
"14172","Gm49768"
"14173","Uggt2"
"14174","Gm16835"
"14175","Hs6st3"
"14176","Gm4681"
"14177","Mbnl2"
"14178","Gm26679"
"14179","Rap2a"
"14180","Ipo5"
"14181","Farp1"
"14182","B930095G15Rik"
"14183","Stk24"
"14184","Slc15a1"
"14185","Dock9"
"14186","1810041H14Rik"
"14187","Ubac2"
"14188","Gpr18"
"14189","Gpr183"
"14190","A330035P11Rik"
"14191","Tm9sf2"
"14192","Clybl"
"14193","Gm5089"
"14194","Pcca"
"14195","Ggact"
"14196","4930594M22Rik"
"14197","Tmtc4"
"14198","4930594M22Rik.1"
"14199","Itgbl1"
"14200","Fgf14"
"14201","Selenop"
"14202","Ccdc152"
"14203","Ghr"
"14204","Fbxo4"
"14205","AW549877"
"14206","Gm2093"
"14207","BC037032"
"14208","Oxct1"
"14209","Gm15632"
"14210","Plcxd3"
"14211","Card6"
"14212","Prkaa1"
"14213","Gm15938"
"14214","Ttc33"
"14215","Ptger4"
"14216","Dab2"
"14217","C9"
"14218","Fyb"
"14219","Gm2245"
"14220","Rictor"
"14221","Osmr"
"14222","Lifr"
"14223","Egflam"
"14224","Wdr70"
"14225","Nup155"
"14226","Cplane1"
"14227","Nipbl"
"14228","Gm31282"
"14229","Slc1a3"
"14230","Nadk2"
"14231","Skp2"
"14232","Lmbrd2"
"14233","Capsl"
"14234","Il7r"
"14235","Spef2"
"14236","Prlr"
"14237","Agxt2"
"14238","Dnajc21"
"14239","Brix1"
"14240","Rad1"
"14241","Ttc23l"
"14242","Rai14"
"14243","Gm10389"
"14244","4930556M19Rik"
"14245","Amacr"
"14246","Adamts12"
"14247","Tars"
"14248","Npr3"
"14249","Gm5144"
"14250","Sub1"
"14251","Zfr"
"14252","Mtmr12"
"14253","1810049J17Rik"
"14254","Golph3"
"14255","Pdzd2"
"14256","6030458C11Rik"
"14257","Drosha"
"14258","Cdh6"
"14259","4921515E04Rik"
"14260","Cdh10"
"14261","Cdh12"
"14262","Cdh18"
"14263","Gm35769"
"14264","9230109A22Rik"
"14265","4930445E18Rik"
"14266","Basp1"
"14267","Gm5468"
"14268","Myo10"
"14269","Retreg1"
"14270","Zfp622"
"14271","Fbxl7"
"14272","Gm49267"
"14273","Ank"
"14274","Otulin"
"14275","Otulinl"
"14276","Trio"
"14277","Gm31458"
"14278","Ctnnd2"
"14279","4930570B17Rik"
"14280","Dap"
"14281","Ankrd33b"
"14282","Ropn1l"
"14283","Gm49208"
"14284","March6"
"14285","Gm49216"
"14286","Cmbl"
"14287","Cct5"
"14288","Atpsckmt"
"14289","Snhg18"
"14290","Sema5a"
"14291","Gm32618"
"14292","Sdc2"
"14293","Cpq"
"14294","4930592A05Rik"
"14295","Tspyl5"
"14296","Mtdh"
"14297","Laptm4b"
"14298","Matn2"
"14299","9430069I07Rik"
"14300","Rida"
"14301","Pop1"
"14302","Nipal2"
"14303","4930413F20Rik"
"14304","Stk3"
"14305","Gm48960"
"14306","Vps13b"
"14307","Cox6c"
"14308","Polr2k"
"14309","Spag1"
"14310","Gm41293"
"14311","Rnf19a"
"14312","Gm33936"
"14313","Gm34150"
"14314","Ankrd46"
"14315","Pabpc1"
"14316","Gm46515"
"14317","Ywhaz"
"14318","Gm10384"
"14319","Gm34590"
"14320","Zfp706"
"14321","Gm26766"
"14322","Gm16136"
"14323","Grhl2"
"14324","Ncald"
"14325","Gm15941"
"14326","4930447A16Rik"
"14327","Rrm2b"
"14328","Gm49085"
"14329","Ubr5"
"14330","Gm49312"
"14331","Klf10"
"14332","Gm35248"
"14333","Gm41307"
"14334","G930009F23Rik"
"14335","Azin1"
"14336","Gm49077"
"14337","2310043O21Rik"
"14338","Atp6v1c1"
"14339","Gm49097"
"14340","Baalc"
"14341","Gm26704"
"14342","Fzd6"
"14343","Cthrc1"
"14344","Slc25a32"
"14345","Dcaf13"
"14346","Rims2"
"14347","Dcstamp"
"14348","Lrp12"
"14349","Zfpm2"
"14350","Oxr1"
"14351","Gm26854"
"14352","Abra"
"14353","Angpt1"
"14354","Gm17473"
"14355","Eif3e"
"14356","Gm10373"
"14357","Emc2"
"14358","Nudcd1"
"14359","Eny2"
"14360","Pkhd1l1"
"14361","Ebag9"
"14362","Sybu"
"14363","Csmd3"
"14364","Trps1"
"14365","Gm48913"
"14366","Gm19303"
"14367","Eif3h"
"14368","Utp23"
"14369","Rad21"
"14370","Med30"
"14371","Ext1"
"14372","Samd12"
"14373","Tnfrsf11b"
"14374","Mal2"
"14375","Ccn3"
"14376","Enpp2"
"14377","Taf2"
"14378","Dscc1"
"14379","Gm9920"
"14380","Deptor"
"14381","Col14a1"
"14382","Gm49257"
"14383","Mrpl13"
"14384","Mtbp"
"14385","Sntb1"
"14386","Has2"
"14387","Has2os"
"14388","Zhx2"
"14389","Derl1"
"14390","Tbc1d31"
"14391","Fam83a"
"14392","9130401M01Rik"
"14393","Gm29394"
"14394","Zhx1"
"14395","Atad2"
"14396","Wdyhv1"
"14397","Fbxo32"
"14398","Gm15943"
"14399","Klhl38"
"14400","Anxa13"
"14401","Fam91a1"
"14402","Gm20712"
"14403","Tmem65"
"14404","Trmt12"
"14405","Rnf139"
"14406","Tatdn1"
"14407","Ndufb9"
"14408","Mtss1"
"14409","4930544F09Rik"
"14410","Sqle"
"14411","Washc5"
"14412","Nsmce2"
"14413","Gm36677"
"14414","Trib1"
"14415","Gm19510"
"14416","Gm2682"
"14417","Lratd2"
"14418","9930014A18Rik"
"14419","Gm38563"
"14420","Gm29904"
"14421","D030024E09Rik"
"14422","Myc"
"14423","Pvt1"
"14424","Gm41335"
"14425","Gsdmc"
"14426","Gsdmc4"
"14427","Fam49b"
"14428","Asap1"
"14429","Adcy8"
"14430","Gm21798"
"14431","Efr3a"
"14432","Kcnq3"
"14433","Tmem71"
"14434","Phf20l1"
"14435","Tg"
"14436","Sla"
"14437","Ccn4"
"14438","Ndrg1"
"14439","Gm17035"
"14440","Gm2895"
"14441","St3gal1"
"14442","Zfat"
"14443","Gm26621"
"14444","Gm20732"
"14445","Gm7125"
"14446","Khdrbs3"
"14447","Fam135b"
"14448","Col22a1"
"14449","Gm49460"
"14450","Trappc9"
"14451","Peg13"
"14452","Chrac1"
"14453","Ago2"
"14454","Ptk2"
"14455","1700085D07Rik"
"14456","Gm49066"
"14457","Dennd3"
"14458","Slc45a4"
"14459","Ptp4a3"
"14460","Mroh5"
"14461","Adgrb1"
"14462","Mroh4"
"14463","Arc"
"14464","Jrk"
"14465","Psca"
"14466","Them6"
"14467","Lynx1"
"14468","Ly6d"
"14469","Ly6g6g"
"14470","Gm17189"
"14471","Ly6k"
"14472","Ly6m"
"14473","Gm39556"
"14474","Ly6e"
"14475","Ly6i"
"14476","Ly6a"
"14477","Gm28068"
"14478","Ly6c1"
"14479","Gm28502"
"14480","Ly6c2"
"14481","Ly6g"
"14482","Zfp41"
"14483","Top1mt"
"14484","Zc3h3"
"14485","Gsdmd"
"14486","Naprt"
"14487","Eef1d"
"14488","Tigd5"
"14489","Pycrl"
"14490","Tsta3"
"14491","Zfp623"
"14492","Zfp707"
"14493","Ccdc166"
"14494","Mapk15"
"14495","Fam83h"
"14496","Iqank1"
"14497","Scrib"
"14498","Puf60"
"14499","Gm48952"
"14500","Nrbp2"
"14501","Gm41349"
"14502","Eppk1"
"14503","Plec"
"14504","Parp10"
"14505","Grina"
"14506","Mirt2"
"14507","Smpd5"
"14508","Oplah"
"14509","Exosc4"
"14510","Gpaa1"
"14511","Cyc1"
"14512","Sharpin"
"14513","Maf1"
"14514","Gm35339"
"14515","Hgh1"
"14516","Mroh1"
"14517","Bop1"
"14518","Scx"
"14519","Hsf1"
"14520","Dgat1"
"14521","Fbxl6"
"14522","Slc52a2"
"14523","Adck5"
"14524","Cpsf1"
"14525","Slc39a4"
"14526","Vps28"
"14527","Tonsl"
"14528","Cyhr1"
"14529","Kifc2"
"14530","Ppp1r16a"
"14531","Gpt"
"14532","Mfsd3"
"14533","Recql4"
"14534","Lrrc14"
"14535","Lrrc24"
"14536","C030006K11Rik"
"14537","Arhgap39"
"14538","Zfp251"
"14539","Zfp7"
"14540","Gm49527"
"14541","Commd5"
"14542","Zfp647"
"14543","1110038F14Rik"
"14544","Gm49540"
"14545","Mb"
"14546","Apol6"
"14547","Rbfox2"
"14548","1700109K24Rik"
"14549","Apol7a"
"14550","Apol9a"
"14551","Apol7b"
"14552","Apol11a"
"14553","Apol10b"
"14554","Apol11b"
"14555","Apol7e"
"14556","Apol9b"
"14557","Apol8"
"14558","Myh9"
"14559","Txn2"
"14560","Foxred2"
"14561","Eif3d"
"14562","Gm17638"
"14563","Ift27"
"14564","Gm49694"
"14565","Ncf4"
"14566","Csf2rb2"
"14567","Csf2rb"
"14568","Tex33"
"14569","Tst"
"14570","Mpst"
"14571","Kctd17"
"14572","Tmprss6"
"14573","Il2rb"
"14574","C1qtnf6"
"14575","Rac2"
"14576","Gm36738"
"14577","Cyth4"
"14578","Mfng"
"14579","Card10"
"14580","Cdc42ep1"
"14581","Lgals2"
"14582","Gm26634"
"14583","Gga1"
"14584","Sh3bp1"
"14585","Pdxp"
"14586","Lgals1"
"14587","Nol12"
"14588","Triobp"
"14589","Gm10865"
"14590","Gm49544"
"14591","H1f0"
"14592","Gcat"
"14593","Ankrd54"
"14594","Eif3l"
"14595","Micall1"
"14596","1700088E04Rik"
"14597","Polr2f"
"14598","Sox10"
"14599","Gm10863"
"14600","Pick1"
"14601","Baiap2l2"
"14602","Pla2g6"
"14603","Maff"
"14604","Tmem184b"
"14605","Csnk1e"
"14606","Gm16059"
"14607","Kdelr3"
"14608","Ddx17"
"14609","Dmc1"
"14610","Fam227a"
"14611","Cby1"
"14612","Tomm22"
"14613","Josd1"
"14614","Gtpbp1"
"14615","Sun2"
"14616","Gm16575"
"14617","Gm16576"
"14618","Dnal4"
"14619","Nptxr"
"14620","Cbx6"
"14621","AC113595.1"
"14622","Apobec3"
"14623","Cbx7"
"14624","Pdgfb"
"14625","Gm41361"
"14626","Syngr1"
"14627","Tab1"
"14628","Mgat3"
"14629","Mief1"
"14630","Atf4"
"14631","Grap2"
"14632","Fam83f"
"14633","A430088P11Rik"
"14634","Tnrc6b"
"14635","Adsl"
"14636","Sgsm3"
"14637","Gm31462"
"14638","Mrtfa"
"14639","4930483J18Rik"
"14640","8430426J06Rik"
"14641","Slc25a17"
"14642","St13"
"14643","Xpnpep3"
"14644","Rbx1"
"14645","Ep300"
"14646","L3mbtl2"
"14647","Chadl"
"14648","Rangap1"
"14649","Zc3h7b"
"14650","Tef"
"14651","Tob2"
"14652","Phf5a"
"14653","Aco2"
"14654","Polr3h"
"14655","Csdc2"
"14656","Pmm1"
"14657","Xrcc6"
"14658","Desi1"
"14659","Snu13"
"14660","Ccdc134"
"14661","Srebf2"
"14662","Shisa8"
"14663","Tnfrsf13c"
"14664","Cenpm"
"14665","Naga"
"14666","Pheta2"
"14667","Smdt1"
"14668","Ndufa6"
"14669","Cyp2d22"
"14670","Cyp2d11"
"14671","Cyp2d10"
"14672","Cyp2d9"
"14673","Tcf20"
"14674","Gm20324"
"14675","Nfam1"
"14676","Serhl"
"14677","Rrp7a"
"14678","Poldip3"
"14679","Cyb5r3"
"14680","Gm49463"
"14681","A4galt"
"14682","Arfgap3"
"14683","1700001L05Rik"
"14684","Pacsin2"
"14685","Ttll1"
"14686","Bik"
"14687","Mcat"
"14688","Tspo"
"14689","Ttll12"
"14690","Scube1"
"14691","Pnpla3"
"14692","Samm50"
"14693","Parvb"
"14694","Parvg"
"14695","Rtl6"
"14696","Prr5"
"14697","Arhgap8"
"14698","Phf21b"
"14699","Gm29666"
"14700","Nup50"
"14701","5031439G07Rik"
"14702","Upk3a"
"14703","Fam118a"
"14704","Fbln1"
"14705","Atxn10"
"14706","Wnt7b"
"14707","AU022754"
"14708","Gm49539"
"14709","Lncppara"
"14710","Ppara"
"14711","Cdpf1"
"14712","Ttc38"
"14713","Gtse1"
"14714","Trmu"
"14715","Celsr1"
"14716","Gramd4"
"14717","Cerk"
"14718","Tbc1d22a"
"14719","A930001M01Rik"
"14720","Tafa5"
"14721","Brd1"
"14722","Zbed4"
"14723","Alg12"
"14724","Creld2"
"14725","Pim3"
"14726","1810021B22Rik"
"14727","Trabd"
"14728","Selenoo"
"14729","Tubgcp6"
"14730","Hdac10"
"14731","Mapk12"
"14732","Mapk11"
"14733","Plxnb2"
"14734","Dennd6b"
"14735","Ppp6r2"
"14736","Sbf1"
"14737","Adm2"
"14738","Lmf2"
"14739","Ncaph2"
"14740","Sco2"
"14741","Odf3b"
"14742","Cpt1b"
"14743","Chkb"
"14744","C730034F03Rik"
"14745","Arsa"
"14746","C230037L18Rik"
"14747","Rabl2"
"14748","Alg10b"
"14749","Cpne8"
"14750","Kif21a"
"14751","Slc2a13"
"14752","Lrrk2"
"14753","Cntn1"
"14754","Gm26760"
"14755","Pdzrn4"
"14756","Gxylt1"
"14757","Yaf2"
"14758","Zcrb1"
"14759","Pphln1"
"14760","Prickle1"
"14761","Gm41386"
"14762","Adamts20"
"14763","Pus7l"
"14764","Irak4"
"14765","Twf1"
"14766","Tmem117"
"14767","Nell2"
"14768","A130051J06Rik"
"14769","Ano6"
"14770","Gm49173"
"14771","Gm17546"
"14772","Gm49172"
"14773","2610037D02Rik"
"14774","Arid2"
"14775","Scaf11"
"14776","Slc38a1"
"14777","Slc38a2"
"14778","Amigo2"
"14779","Pced1b"
"14780","Rpap3"
"14781","Endou"
"14782","Rapgef3"
"14783","Slc48a1"
"14784","Hdac7"
"14785","Vdr"
"14786","Tmem106c"
"14787","Col2a1"
"14788","Senp1"
"14789","Pfkm"
"14790","Gm26513"
"14791","Asb8"
"14792","Ccdc184"
"14793","Zfp641"
"14794","Olfr284"
"14795","OR5BS1P"
"14796","Lalba"
"14797","Olfr279"
"14798","Kansl2"
"14799","Ccnt1"
"14800","9330020H09Rik"
"14801","4930415O20Rik"
"14802","Adcy6"
"14803","Cacnb3"
"14804","Ddx23"
"14805","Rnd1"
"14806","Ccdc65"
"14807","Fkbp11"
"14808","Arf3"
"14809","Wnt10b"
"14810","B130046B21Rik"
"14811","Prkag1"
"14812","Kmt2d"
"14813","5730414N17Rik"
"14814","Rhebl1"
"14815","Dhh"
"14816","Gm49442"
"14817","Lmbr1l"
"14818","Tuba1b"
"14819","Gm41396"
"14820","Tuba1a"
"14821","4930578M01Rik"
"14822","Tuba1c"
"14823","Prph"
"14824","Troap"
"14825","Dnajc22"
"14826","Spats2"
"14827","Kcnh3"
"14828","Mcrs1"
"14829","1700120C14Rik"
"14830","Fam186b"
"14831","Prpf40b"
"14832","Fmnl3"
"14833","Tmbim6"
"14834","Nckap5l"
"14835","Nckap5los"
"14836","Gm49484"
"14837","Bcdin3d"
"14838","Faim2"
"14839","Aqp2"
"14840","Aqp5"
"14841","Racgap1"
"14842","Asic1"
"14843","Smarcd1"
"14844","Gm17349"
"14845","Gm16537"
"14846","Gpd1"
"14847","Cox14"
"14848","Cers5"
"14849","Gm17058"
"14850","Lima1"
"14851","Gm17057"
"14852","Gm49494"
"14853","Larp4"
"14854","2310068J16Rik"
"14855","Dip2b"
"14856","4930478M13Rik"
"14857","Gm49475"
"14858","Atf1"
"14859","Mettl7a1"
"14860","Slc11a2"
"14861","Gm5475"
"14862","5330439K02Rik"
"14863","Letmd1"
"14864","Csrnp2"
"14865","Tfcp2"
"14866","Pou6f1"
"14867","Gm49492"
"14868","1110013H19Rik"
"14869","C330013E15Rik"
"14870","Dazap2"
"14871","Smagp"
"14872","Bin2"
"14873","Cela1"
"14874","Galnt6"
"14875","I730030J21Rik"
"14876","Scn8a"
"14877","Fignl2"
"14878","Acvrl1"
"14879","Acvr1b"
"14880","A330009N23Rik"
"14881","Grasp"
"14882","Nr4a1"
"14883","Atg101"
"14884","Smim41"
"14885","Gm35853"
"14886","Krt80"
"14887","Gm671"
"14888","Krt7"
"14889","Krt87"
"14890","Krt83"
"14891","Krt6b"
"14892","Krt6a"
"14893","Gm49428"
"14894","Krt5"
"14895","Krt4"
"14896","Krt79"
"14897","Krt8"
"14898","Gm36026"
"14899","Krt18"
"14900","Eif4b"
"14901","Tns2"
"14902","Spryd3"
"14903","Igfbp6"
"14904","Soat2"
"14905","Csad"
"14906","Zfp740"
"14907","Itgb7"
"14908","Rarg"
"14909","Mfsd5"
"14910","Espl1"
"14911","Pfdn5"
"14912","Myg1"
"14913","Aaas"
"14914","Sp7"
"14915","Sp1"
"14916","Amhr2"
"14917","Prr13"
"14918","Pcbp2"
"14919","Map3k12"
"14920","Tarbp2"
"14921","Npff"
"14922","Atf7"
"14923","Gm4544"
"14924","Atp5g2"
