"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"150","Sytl3",4.06289903552282e-24,0.990873032403048,0.57,0.472,6.78910428835863e-20
"151","Il18rap",6.45002157629753e-24,0.829769422121581,0.648,0.617,1.07779860539932e-19
"152","Prelid2",1.34538851043643e-23,-0.60881664224099,0.155,0.465,2.24814420093927e-19
"153","Scimp",1.61519650745075e-23,0.694070089413521,0.407,0.149,2.6989933639502e-19
"154","Pik3r5",1.7441818157886e-23,0.820714466220272,0.544,0.33,2.91452781418275e-19
"155","Spata13",2.25921644689937e-23,0.768060668035344,0.636,0.45,3.77515068276885e-19
"156","Golim4",2.48599954209892e-23,-0.54423884186088,0.309,0.647,4.15410523484729e-19
"157","Prr5l",3.01706053656414e-23,0.595165691749888,0.266,0.043,5.04150815659868e-19
"158","Phactr3",3.81653941408737e-23,0.560373447319698,0.163,0.005,6.37743736093999e-19
"159","Nr4a2",4.21959768575038e-23,1.01639784644334,0.476,0.231,7.05094773288888e-19
"160","Bcl2",1.01185138932921e-22,-0.614146079469658,0.842,0.98,1.69080367156911e-18
"161","Plek",2.16285839449738e-22,0.739509619350236,0.59,0.533,3.61413637720512e-18
"162","Il18r1",2.69241144226294e-22,-0.353988866913224,0.521,0.823,4.49901952002137e-18
"163","Gzmb",3.55096588240351e-22,1.71009019494657,0.458,0.281,5.93366398949626e-18
"164","Hic1",3.73254243885148e-22,-0.50325569591758,0.054,0.307,6.23707841532082e-18
"165","Hopx",5.42073429612629e-22,-0.599484013893643,0.484,0.785,9.05804700882703e-18
"166","Fyn",6.15660498682421e-22,0.661619764148351,0.851,0.817,1.02876869329833e-17
"167","Rgs1",8.17896670587893e-22,-0.72165399179997,0.739,0.936,1.36670533655237e-17
"168","Tent5c",8.57379363779683e-22,-0.564854742035989,0.1,0.373,1.43268091687585e-17
"169","M1ap",9.71487295431132e-22,-0.376399126982219,0.006,0.19,1.62335527066542e-17
"170","Znrf1",1.15573941866746e-21,-0.567528599172578,0.41,0.726,1.93124056859332e-17
"171","Emp3",1.5838160091341e-21,0.697734382177559,0.596,0.609,2.64655655126307e-17
"172","Tnfsf11",1.98708970928388e-21,-0.540530219824849,0.083,0.345,3.32042690421337e-17
"173","Ddit4",2.08335290579378e-21,-0.638215426704243,0.559,0.837,3.48128270558141e-17
"174","Tgfb1",2.25151911708787e-21,0.711629241581347,0.751,0.807,3.76228844465382e-17
"175","Pmepa1",2.5627248370886e-21,-0.297891720655203,0.567,0.851,4.28231320277506e-17
"176","Cst7",2.70916537387711e-21,-0.561290328183916,0.607,0.873,4.52701533974865e-17
"177","Tm6sf1",4.73005147003536e-21,0.666408281447328,0.619,0.446,7.90391600642908e-17
"178","Shisa5",7.79014730589189e-21,-0.31526892772011,0.946,0.997,1.30173361481453e-16
"179","Tnfrsf25",8.92105851964352e-21,-0.365521906481612,0.017,0.211,1.49070887863243e-16
"180","Susd2",1.14461904112565e-20,-0.433511441069831,0.003,0.17,1.91265841772097e-16
"181","Agpat5",1.20534571962929e-20,-0.555838581652793,0.315,0.634,2.01413269750054e-16
"182","Cd38",1.22840528387539e-20,-0.493477693284896,0.203,0.51,2.05266522935578e-16
"183","Spp1",1.31722972704192e-20,1.65766137215139,0.464,0.505,2.20109087388705e-16
"184","S100a6",1.35895144349479e-20,-0.557422228317208,0.539,0.828,2.2708078620798e-16
"185","Eef1a1",1.81566261851159e-20,-0.334468177423901,1,0.998,3.03397223553287e-16
"186","Itgb3",1.86536830931401e-20,-0.509633666192266,0.35,0.667,3.1170304448637e-16
"187","Ripor2",2.25082396224856e-20,0.669178471637654,0.777,0.81,3.76112684091735e-16
"188","Fam49b",2.79678825566436e-20,0.458064867735663,0.851,0.858,4.67343317521515e-16
"189","Gimap4",2.85157258687283e-20,-0.46213559242909,0.691,0.921,4.7649777926645e-16
"190","Itgb2",3.1104174057479e-20,0.714467192471629,0.748,0.772,5.19750748500475e-16
"191","Igfbp4",3.64284830762258e-20,-0.805323674657242,0.026,0.233,6.08719952203733e-16
"192","Cd101",3.70097443786987e-20,-0.470418322405627,0.043,0.264,6.18432828568054e-16
"193","Bst2",3.87650072583632e-20,-0.717224545934903,0.324,0.632,6.4776327128725e-16
"194","Ptprj",6.30136753494799e-20,-0.577413813380677,0.318,0.625,1.05295851508981e-15
"195","Lgals3bp",6.85463216541528e-20,-0.357001582177986,0.501,0.792,1.14540903484089e-15
"196","St3gal3",1.00298873829534e-19,-0.545315397933581,0.186,0.477,1.67599418169152e-15
"197","Rexo2",1.20099377454165e-19,-0.524968485526627,0.401,0.706,2.00686059725909e-15
