"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"117","Ifitm10",2.32652332994516e-08,0.356361097981462,0.333,0.202,0.000388762048433837
"118","Pgam1",2.87489935054292e-08,0.289467829363478,0.576,0.401,0.000480395681475723
"119","Arhgap45",2.98140519748674e-08,-0.270511413146642,0.946,0.973,0.000498192808500035
"120","Adam19",3.26440748100493e-08,0.379948133958347,0.486,0.325,0.000545482490075923
"121","Tnfrsf18",3.41258447923505e-08,0.417743168354086,0.522,0.378,0.000570242866480176
"122","AW112010",4.31484242332754e-08,0.428352346292743,0.793,0.654,0.000721010168938032
"123","Hnrnpf",5.08653501282138e-08,-0.250422953560692,0.948,0.964,0.000849960000642453
"124","Esyt2",5.13056085331338e-08,-0.372451670636393,0.62,0.749,0.000857316718588666
"125","Sec62",5.1412772892384e-08,-0.356613076049124,0.594,0.696,0.000859107435031736
"126","Ppp1r14b",5.70667717215463e-08,0.354481045799186,0.661,0.533,0.000953585755467038
"127","Aprt",6.25659581378651e-08,0.284676343221373,0.649,0.481,0.00104547716048373
"128","Foxp1",7.52922480070679e-08,-0.300531176616004,0.951,0.979,0.0012581334641981
"129","Ssbp4",7.58535527553863e-08,0.297625790188883,0.576,0.42,0.00126751286654251
"130","St6galnac3",7.6318309550068e-08,0.404129681605518,0.354,0.207,0.00127527895258164
"131","Mrps34",9.30874930251866e-08,0.289005103894526,0.421,0.271,0.00155549200845087
"132","Eef1g",9.38209043143327e-08,0.274876330680709,0.902,0.874,0.0015677473110925
"133","Tra2b",1.04605884057345e-07,-0.303795626935964,0.76,0.849,0.00174796432259824
"134","Gpi1",1.2579096564623e-07,0.275529151268513,0.855,0.743,0.0021019670359485
"135","Il31ra",1.63704922362969e-07,-0.33348686276557,0.881,0.896,0.00273550925268522
"136","Atf7ip",1.72467502958687e-07,-0.353227750352417,0.615,0.741,0.00288193197443967
"137","Ccl5",1.74051685475487e-07,1.07649329850619,0.217,0.11,0.00290840366429538
"138","Trib2",1.7539242511449e-07,-0.311838297376045,0.158,0.284,0.00293080742366313
"139","Clic1",1.80324342155465e-07,0.262642446452512,0.91,0.883,0.00301321975741782
"140","Ldha",2.04809332480289e-07,0.28619326122462,0.894,0.879,0.00342236394574564
"141","Ifi27",2.23487204435823e-07,0.307368655813708,0.674,0.556,0.00373447118612261
"142","Runx1",2.69070562632943e-07,-0.407573752084139,0.442,0.592,0.00449616910159647
"143","Tcf20",2.9787281802425e-07,-0.378686707587986,0.491,0.619,0.00497745478918521
"144","Lef1",3.23282318311201e-07,-0.270025469946477,0.951,0.977,0.00540204753898016
"145","Gm15564",3.76329343668738e-07,-0.376165791261114,0.292,0.397,0.00628846333270462
"146","Ly6c2",3.87767083365344e-07,0.400920880320739,0.532,0.37,0.0064795879630349
"147","Ctsw",4.39212839227488e-07,0.353296989423185,0.84,0.764,0.00733924654349132
"148","Pmepa1",4.50786707209441e-07,0.421423913457955,0.401,0.266,0.00753264587746975
"149","Themis",4.98458838087577e-07,-0.291576344603695,0.842,0.909,0.00832924718444342
"150","1810026B05Rik",5.92346460119944e-07,-0.325328790222366,0.721,0.797,0.00989810934860426
"151","Sys1",6.13424326469897e-07,0.290648523125011,0.561,0.417,0.010250320495312
"152","Nfkbiz",6.15660075247795e-07,0.356447152214067,0.432,0.292,0.0102876798573907
"153","Chd3",6.20635329049042e-07,-0.340828737964459,0.643,0.707,0.0103708163484095
"154","AI467606",6.28668876027646e-07,-0.312520439781609,0.419,0.551,0.010505056918422
"155","Hsp90aa1",7.29402703957827e-07,-0.306003689479003,0.829,0.85,0.0121883191831353
"156","Gramd3",8.40201511702746e-07,0.295720361181008,0.863,0.774,0.0140397672605529
"157","Jak3",8.40277695251038e-07,0.272077173872932,0.488,0.34,0.0140410402876448
"158","Dpm3",9.0274853295208e-07,-0.270289017355843,0.452,0.585,0.0150849279856292
"159","Isg20",9.20968881223041e-07,0.264833454355985,0.16,0.067,0.015389390005237
"160","Gadd45g",1.05423151479926e-06,0.290807065241437,0.103,0.034,0.0176162086122957
"161","Stip1",1.10771176839739e-06,-0.28709693905865,0.398,0.472,0.0185098636499204
"162","Sesn1",1.20133437093755e-06,-0.34798832869119,0.406,0.513,0.0200742973383665
"163","Hspbp1",1.39227938076588e-06,0.282387897835522,0.393,0.286,0.0232649884525979
"164","Sgk1",1.40794101752731e-06,-0.345648237097691,0.488,0.607,0.0235266944028813
"165","Flot1",1.43902979548054e-06,0.339452297951893,0.38,0.26,0.0240461878824798
"166","Ywhaq",1.53801208783959e-06,-0.279041533621464,0.398,0.509,0.0257001819877996
"167","Smim27",1.5726802293442e-06,-0.252975714814612,0.183,0.287,0.0262794866323416
"168","Cirbp",1.82441538798354e-06,0.30636224949971,0.646,0.53,0.030485981133205
"169","Atp5mpl",2.0051824557257e-06,-0.267544316492443,0.669,0.745,0.0335065988351765
"170","Atp11b",2.08293910036231e-06,0.299713422889858,0.811,0.702,0.0348059123670541
"171","Gm17018",2.2175282625498e-06,0.252519931786735,0.437,0.309,0.0370548972672071
"172","Tuba1a",2.6566798552587e-06,-0.304052612226038,0.537,0.658,0.0443931203813728
"173","Prelid1",2.71187847670102e-06,0.267777595625423,0.693,0.609,0.0453154893456741
"174","Rnf167",2.73776450007579e-06,-0.278332220746651,0.685,0.777,0.0457480447962664
