"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"124","Cst3",6.28107290868842e-11,0.541930959854559,0.937,0.893,1.04956728304183e-06
"125","Aldoa",7.71324245532133e-11,0.590340554054914,0.94,0.868,1.28888281428419e-06
"126","Spag9",8.68618472919999e-11,-0.960759581319772,0.401,0.576,1.45146146824932e-06
"127","Ndufb8",9.25817516478991e-11,0.703135711186601,0.557,0.346,1.54704107003639e-06
"128","P4hb",9.33036294573445e-11,0.559276940356392,0.816,0.595,1.55910364823223e-06
"129","Dusp1",9.40601466914546e-11,-0.728823291604134,0.841,0.883,1.57174505121421e-06
"130","Ankrd33b",9.42207121125659e-11,-0.753335034280187,0.106,0.298,1.57442809940098e-06
"131","Lcn2",1.13739129291984e-10,0.672247122277953,0.476,0.239,1.90058085046906e-06
"132","Csn1s2a",1.23937160413835e-10,0.898868040495666,0.225,0.049,2.07098995051519e-06
"133","Kctd12",1.37293525529363e-10,-0.792912735358412,0.462,0.639,2.29417481159566e-06
"134","Peli2",1.69802397528308e-10,0.665534695718317,0.302,0.098,2.83739806269803e-06
"135","Lalba",1.71898863788776e-10,0.478322258376099,0.105,0,2.87243001391044e-06
"136","Lamp1",1.7687752209789e-10,0.662585583070194,0.669,0.459,2.95562339425574e-06
"137","Hilpda",1.86487423939439e-10,1.46816773032851,0.216,0.054,3.11620485402802e-06
"138","Cd300lb",2.06954819467419e-10,-0.658165585645688,0.064,0.224,3.45821503330057e-06
"139","Apoe",3.15863622849446e-10,1.96566583373855,0.318,0.161,5.27808113781424e-06
"140","Cfp",3.24031974179821e-10,0.82930848164602,0.453,0.259,5.41457428854481e-06
"141","Slc2a3",3.37979662218344e-10,-0.512634961189521,0.103,0.283,5.64764015566853e-06
"142","Csf2rb",3.4060422449039e-10,0.646857638445015,0.82,0.751,5.69149659123442e-06
"143","Srsf9",3.50848251646043e-10,0.592599914425502,0.441,0.22,5.86267428500538e-06
"144","Rgs10",3.72985698171501e-10,0.678468857948547,0.532,0.293,6.23259101644578e-06
"145","Chchd2",4.26297394367986e-10,-0.616399956204026,0.505,0.683,7.12342945988905e-06
"146","Snhg9",4.44067485009787e-10,-0.327343847670458,0.014,0.112,7.42036767451354e-06
"147","Rasgrp2",5.00402222940315e-10,-0.593545999659954,0.075,0.239,8.36172114533266e-06
"148","Egln1",5.20078475878733e-10,0.702394964382595,0.322,0.132,8.69051133193363e-06
"149","Fosb",6.17491354707227e-10,-0.835823322010115,0.091,0.263,1.03182805371578e-05
"150","Atp5c1",6.62481305424035e-10,0.613158717054685,0.566,0.415,1.10700626136356e-05
"151","Slc11a1",6.64799840624372e-10,-0.58962521569959,0.265,0.498,1.11088053368333e-05
"152","Gm39459",6.85227623065299e-10,-0.487337673812258,0.042,0.171,1.14501535814211e-05
"153","Mrgpra2a",6.94346418861031e-10,-0.51059851950104,0.046,0.18,1.16025286591678e-05
"154","Slc28a2",7.15277588821005e-10,-0.603255622328285,0.106,0.288,1.1952288509199e-05
"155","Morrbid",7.62353224699776e-10,-0.975710107550887,0.311,0.488,1.27389223847333e-05
"156","B3gnt7",8.5898529222082e-10,0.736250451294237,0.302,0.107,1.43536442330099e-05
"157","Casp6",8.7643051456035e-10,0.586399096065386,0.209,0.044,1.46451538983035e-05
"158","Jdp2",1.01139616210036e-09,-0.685796879033188,0.356,0.585,1.69004298686971e-05
"159","Zc3h7a",1.0918960853884e-09,-0.598954205483198,0.472,0.668,1.82455835868401e-05
"160","Gm10248",1.12242055472173e-09,0.455773446353408,0.137,0.01,1.87556474694002e-05
"161","Adgre5",1.16746206408136e-09,-0.600433085284369,0.685,0.824,1.95082910907995e-05
"162","Marcksl1",1.31982581272861e-09,-0.460630026477629,0.46,0.698,2.20542893306951e-05
"163","Ctss",1.34778473782798e-09,0.718394093682513,0.633,0.429,2.25214829691056e-05
"164","Tsc22d4",1.399213909415e-09,-0.586753807275501,0.437,0.62,2.33808644263246e-05
"165","Tspan31",1.4579991184082e-09,0.482845058261339,0.141,0.02,2.43631652686011e-05
"166","Mir142hg",1.50527760490026e-09,-0.556735843319595,0.578,0.785,2.51531887778833e-05
"167","Tpi1",1.5708823366888e-09,0.778052477849919,0.681,0.483,2.62494438460699e-05
"168","Acer3",1.57488297307811e-09,0.676569171657064,0.381,0.176,2.63162944801353e-05
"169","Gphn",1.65232984362897e-09,-0.709326063410535,0.466,0.663,2.761043168704e-05
"170","Gm16556",1.66641428009555e-09,-0.416826315683335,0.018,0.122,2.78457826203967e-05
"171","AY036118",1.73016580346897e-09,-0.620211448723486,0.707,0.849,2.89110705759665e-05
"172","Acaa1a",1.89055412509204e-09,0.64847190821983,0.327,0.146,3.1591159430288e-05
