"__mclCluster","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"1","Data Set 1","LGALS9|TBX21|IL7R|PTPN6|HFE|SLAMF1|CR1L|CD46|CRK|ARG1|VSIR|HAVCR2|SERPINB9B|SERPINB9C|PPP3CB|NCKAP1L|BCL6|CD96|PARP3|THOC1|TAP2|NDFIP1|SMAD7|PTPRC|CD55|C4BP|CLEC2D|CLEC12B|KLRD1|FOXJ1|TAP1|SERPINB9F|SUSD4|FOXP3|GFER|IL20RB|SERPINB9|IGF2|IFNB1|KLRE1|SPN|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|KLRB1B|LILR4B|LILRB4A","56","1.0","Geneset_Overlap","GO:0050777 (Geneset_Overlap_Data Set 1) GO:0002707","false","Geneset_Overlap","GO:0050777 (Geneset_Overlap_Data Set 1) GO:0002707"
"1","Data Set 1","MKRN2|IL4|LGALS9|OAS1C|OAS1H|DNAJA3|IL12B|PSMB4|BCR|IL10|TTLL12|ABR|CRK|DHX58|TNFAIP3|ARG1|ENPP3|USP15|IRAK3|HAVCR2|ARG2|SERPINB9B|SERPINB9C|METTL3|CD96|SERPING1|TREM2|ADCYAP1|TAP2|NDFIP1|PTPN2|RABGEF1|CCR1|IFI202B|NMI|TYRO3|SAMHD1|IL2|ADAR|SMPDL3B|NPY|USP18|A2M|CLEC2D|CLEC12B|KLRD1|PGLYRP1|PSMA1|TRIM21|FAM3A|CNOT7|NLRX1|DRD2|OAS1D|OAS3|PARP14|GRN|CACTIN|ISG15|SOCS5|TAP1|IFI206|SERPINB9F|SUSD4|NLRP6|DUSP10|FOXP3|FGL2|YTHDF2|STAT2|GFER|RPS19|MUL1|DCST1|TRAFD1|FOXF1|NPY5R|VSIG4|IL20RB|SERPINB9|YTHDF3|IGF2|MMP12|TREX1|NLRC3|KLRE1|SPN|OTOP1|GPR17|OAS1A|OAS1F|SERPINB9D|SPINK5|NOD2|SERPINB9G|ARRB2|SERPINB9E|GPX1|OAS1G|OAS1E|LYAR|SERPINB9H|IFI204|IFI207|SH2D1B2|NLRC5|CEACAM1|SELENOS|KLRB1B","109","0.6193181818181818","Geneset_Overlap","GO:0050777 (Geneset_Overlap_Data Set 1) GO:0032102","false","Geneset_Overlap","GO:0050777 (Geneset_Overlap_Data Set 1) GO:0032102"
"1","Data Set 1","LGALS9|TBX21|SPI1|IL7R|PTPN6|HMOX1|HFE|BCR|SLAMF1|CR1L|CD46|ABR|CRK|ARG1|VSIR|HAVCR2|SERPINB9B|SERPINB9C|PPP3CB|NCKAP1L|BCL6|CD96|PARP3|THOC1|TAP2|NDFIP1|RABGEF1|SMAD7|PTPRC|CD55|C4BP|CLEC2D|CLEC12B|KLRD1|IL13RA2|FOXJ1|CD300A|TAP1|CD84|SERPINB9F|SUSD4|FOXP3|GFER|FOXF1|IL20RB|SERPINB9|IGF2|IFNB1|CCR2|KLRE1|SPN|SERPINB9D|NOD2|SERPINB9G|ARRB2|SERPINB9E|GM49339|DUSP22|SERPINB9H|SH2D1B2|IL4I1|CEACAM1|CLEC4G|KLRB1B|LILR4B|LILRB4A","66","0.9705882352941176","Geneset_Overlap","GO:0050777 (Geneset_Overlap_Data Set 1) GO:0002704","false","Geneset_Overlap","GO:0050777 (Geneset_Overlap_Data Set 1) GO:0002704"
"1","Data Set 1","OAS1C|OAS1H|GATA3|IFNAR1|IFNAR2|EIF2AK2|IFITM1|IFITM3|ADAR|PLSCR1|OAS1D|IFIT1|IFIT2|BST2|OAS1A|OAS1F|IFITM6|IFITM2|IFIT3B|IFITM7|OAS1G|OAS1E|IFI204|IFIT3|TGTP2|TGTP1|GM45717","27","0.7714285714285715","Geneset_Overlap","GO:0035455 (Geneset_Overlap_Data Set 1) GO:0009615","false","Geneset_Overlap","GO:0035455 (Geneset_Overlap_Data Set 1) GO:0009615"
"1","Data Set 1","OAS1C|OAS1H|IRF3|TBK1|IFNAR1|IFNAR2|IFITM1|IFITM3|IRF7|STAT1|ZBP1|SAMHD1|ADAR|FADD|CNOT7|MYD88|OAS1D|OAS3|OAS2|ISG15|MAVS|STAT2|MUL1|IKBKE|IFNB1|MMP12|TREX1|OAS1A|OAS1F|IFITM6|IFITM2|IFI27|IFITM7|LSM14A|OAS1G|OAS1E|IFIT1BL2|TRIM6|NLRC5|IFIT1BL1|IFNA1|GM45717","42","0.75","Geneset_Overlap","GO:0071357 (Geneset_Overlap_Data Set 1) GO:0009615","false","Geneset_Overlap","GO:0071357 (Geneset_Overlap_Data Set 1) GO:0009615"
,"Data Set 1","OAS1C|OAS1H|IRF3|TTLL12|CDC37|TBK1|WNT5A|METTL3|HSP90AB1|PTPN2|IRF7|ZBP1|SAMHD1|ADAR|UBE2K|USP18|FADD|CNOT7|OAS1D|OAS3|CACTIN|ISG15|MAVS|YTHDF2|STAT2|MUL1|IKBKE|DCST1|YTHDF3|MMP12|TREX1|OAS1A|OAS1F|LSM14A|OAS1G|OAS1E|TRIM6|NLRC5","38","0.6785714285714286","Geneset_Overlap","GO:0071357 (Geneset_Overlap_Data Set 1) GO:0045088","false","Geneset_Overlap","GO:0071357 (Geneset_Overlap_Data Set 1) GO:0045088"
"1","Data Set 1","OAS1C|OAS1H|IRF3|TTLL12|CDC37|TBK1|WNT5A|METTL3|IFNAR1|IFNAR2|HSP90AB1|PTPN2|IFITM1|IFITM3|IRF7|STAT1|ZBP1|SAMHD1|ADAR|UBE2K|USP18|FADD|IRAK1|CNOT7|MYD88|OAS1D|OAS3|OAS2|CACTIN|ISG15|MAVS|YTHDF2|STAT2|MUL1|IKBKE|DCST1|YTHDF3|IFNB1|MMP12|TREX1|OAS1A|OAS1F|IFITM6|IFITM2|IFI27|IFITM7|LSM14A|OAS1G|OAS1E|TRIM6|NLRC5|GM21970|IFNA1|GM45717","54","1.0","Geneset_Overlap","GO:0071357 (Geneset_Overlap_Data Set 1) GO:0060337","false","Geneset_Overlap","GO:0071357 (Geneset_Overlap_Data Set 1) GO:0060337"
"1","Data Set 1","IL4|SPI1|TGFB1|STAT5A|IL12B|ZP3|FCER1A|SH2D1A|SLAMF6|SLAMF1|FCGR1|H2-M3|ARG1|POMC|STAT5B|F2RL1|TREM2|C3|TNF|LTA|IL23A|IL6|HSPD1|CD28|IL18RAP|XCL1|TNFSF4|TRAF6|RASGRP1|IL1B|IL21|IL12A|STAP1|CXCL1|LAG3|KLRK1|KLRD1|KLRC1|TYROBP|STX4A|HPX|FADD|BTK|LAMP1|AP1G1|CRTAM|CADM1|KLRC3|CD226|VAV1|PLCG2|DPP4|CCL2|MAVS|CD81|CD160|GIMAP3|CLNK|PVR|GIMAP5|CD24A|KLRE1|KLRC2|RAET1E|IFNG|NOD2|SCIMP|FCER1G|NECTIN2|SH2D1B2|CLEC7A|ULBP1","72","0.5070422535211268","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0002705","false","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0002705"
"1","Data Set 1","POLR3D|LGALS9|SPI1|IRF3|STAT5A|IL12B|SH2D1A|RBM14|IFI35|SLAMF6|LBP|H2-M3|DHX58|MED1|ARG1|TBK1|USP15|HAVCR2|SREBF1|STAT5B|COCH|HSP90AA1|SYK|PSPC1|WNT5A|XRCC6|PRKDC|TOMM70A|PARP9|CLEC4N|TREM2|STING1|RIOK3|CD74|TASL|ADAM8|IRF7|CCR1|IL18RAP|XRCC5|IFI202B|IFI211|XCL1|FCNB|CARD9|FCNA|NMI|RASGRP1|POLR3F|ZBP1|IL21|IL12A|POLR3C|AKIRIN2|SFPQ|UBE2K|EREG|SLC15A4|LAG3|KLRK1|KLRD1|KLRC1|TYROBP|PYCARD|HPX|TRIM30A|FADD|PQBP1|NONO|LAMP1|AP1G1|CRTAM|CADM1|CGAS|PLSCR1|KLRC3|CD226|VAV1|PLCG2|POLR3B|GRN|DPP4|POLR3G|MATR3|MAVS|IFI206|AIM2|CD160|TLR4|NLRC4|GIMAP3|CLNK|ZNFX1|IFI203|PVR|TLR8|RPS19|TRIM62|TREM3|IKBKE|SIN3A|IFI209|GIMAP5|TLR9|IRGM1|HEXIM1|MMP12|KLRE1|FFAR2|KLRC2|RAET1E|IFI205|HMGB2|TXK|NOD2|TRIM12C|TRIM30D|TRIM5|NECTIN2|TRIM12A|HMGB1|LSM14A|IFI208|IFI214|TRIM6|IFI204|IFI207|IFI213|SH2D1B2|NLRC5|ZCCHC3|IGTP|CLEC7A|ULBP1|MNDAL|GBP5","136","0.6296296296296297","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0045088","false","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0045088"
,"Data Set 1","IL4|CCL3|RAC1|IL17RA|CCL24|RARRES2|MCU|TRPV4|CSF1|SLAMF1|LBP|C1QBP|CCL1|EDN1|SYK|THBS4|NCKAP1L|PTK2|DNM1L|AKIRIN1|CXCL13|VEGFA|CD74|CSF1R|IL23A|MSTN|CXCR2|XCL1|SELL|MDK|IL1B|EDN3|EDN2|CXCL1|SLIT2|EDNRA|IL34|CX3CL1|DAPK2|RAC2|DYSF|VAV1|CXCL10|DPP4|CCL5|CCL7|CCL2|RIPOR2|CCR7|CAMK1D|C3AR1|TREM3|CMKLR1|TREM1|S100A14|C5AR1|SCG2|IFNG|NOD2|S100A8|S100A9|FCER1G|CXCL17|MOSPD2|MAPK3|MAPK1|TNFSF18|CCL26|CCL19|GM13304|CCL21D|CCL21A|CCL21B|GM10591","74","0.5873015873015873","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0071621","false","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0071621"
"1","Data Set 1","IL4|TGFB1|STAT5A|IL12B|ZP3|FCER1A|SH2D1A|SLAMF6|SLAMF1|FCGR1|H2-M3|STAT5B|TREM2|C3|TNF|LTA|IL23A|IL6|HSPD1|CD28|IL18RAP|XCL1|TNFSF4|TRAF6|RASGRP1|IL1B|IL21|IL12A|LAG3|KLRK1|KLRD1|KLRC1|HPX|FADD|BTK|LAMP1|AP1G1|CRTAM|CADM1|KLRC3|CD226|VAV1|DPP4|CD81|CD160|GIMAP3|CLNK|PVR|GIMAP5|CD24A|KLRE1|KLRC2|RAET1E|IFNG|NOD2|FCER1G|NECTIN2|SH2D1B2|ULBP1","59","0.5","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0002708","false","Geneset_Overlap","GO:0032103 (Geneset_Overlap_Data Set 1) GO:0002708"
"1","Data Set 1","OAS1C|OAS1H|AXL|EIF2AK2|IFITM1|IFITM3|ADAR|PLSCR1|OAS1D|LAMP3|PDE12|BST2|OAS1A|OAS1F|IFITM6|IFITM2|IFITM7|OAS1G|OAS1E|IFI204|GM45717","21","0.6","Geneset_Overlap","GO:1903900 (Geneset_Overlap_Data Set 1) GO:0035455","false","Geneset_Overlap","GO:1903900 (Geneset_Overlap_Data Set 1) GO:0035455"
"1","Data Set 1","OAS1C|OAS1H|SRPK1|TRIM28|INPP5K|APOBEC3|PROX1|SLPI|RSAD2|MX2|EIF2AK2|TNF|FAM111A|BANF1|IFITM1|IFITM3|IFIH1|OASL2|ZC3HAV1|N4BP1|ILF3|PLSCR1|LTF|OAS1D|OAS3|OAS2|RESF1|MORC2A|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|AICDA|TASOR|OASL1|BST2|MORC2B|IFNB1|OAS1A|OAS1F|HMGA2|ZFP809|IFITM6|IFITM2|IFNL3|SRPK2|PARP10|IFITM7|RNASEL|OAS1G|OAS1E|TRIM6|IFI204|IFI207|MPHOSPH8|GM45717","59","1.0","Geneset_Overlap","GO:1903900 (Geneset_Overlap_Data Set 1) GO:0045071","false","Geneset_Overlap","GO:1903900 (Geneset_Overlap_Data Set 1) GO:0045071"
"1","Data Set 1","IL4|TBX21|IL7R|IL12B|ZP3|HFE|SLAMF1|AGER|GATA3|ARG1|VSIR|CYRIB|NCKAP1L|IL23A|IL6|SMAD7|HSPD1|PTPRC|CD55|XCL1|TNFSF4|TRAF6|IL1B|IL12A|PRKCZ|FADD|SASH3|MALT1|NLRP3|ZBTB1|DPP4|H2-EA|FUT7|CD81|IL18|FOXP3|IL20RB|CD24A|IFNB1|CCR2|SPN|B2M|GM49339|HMGB1|DUSP22|IL4I1|CEACAM1|CLEC4G|LILR4B|LILRB4A","50","0.6410256410256411","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0002709","false","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0002709"
"1","Data Set 1","LGALS9|TBX21|IL7R|PTPN6|HFE|SLAMF1|CD46|ARG1|VSIR|HAVCR2|NCKAP1L|BCL6|NDFIP1|SMAD7|PTPRC|CD55|FOXJ1|FOXP3|IL20RB|IGF2|IFNB1|SPN|GM49339|DUSP22|IL4I1|CEACAM1|CLEC4G|LILR4B|LILRB4A","29","0.5178571428571429","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0002707","false","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0002707"
"1","Data Set 1","LCK|LOXL3|BTN1A1|ICOSL|IL12RB1|IL4|LGALS9|EFNB2|TBX21|TGFB1|SHH|DUSP3|IL7R|EFNB3|STAT5A|DNAJA3|PTPN6|IL12B|CD244A|ZP3|HSPB1|CD44|PRDX2|IL27RA|TNFSF14|IHH|SLC4A1|HFE|CAV1|RHOA|ZMIZ1|TNFAIP8L2|SLAMF1|CD83|AGER|GATA3|GNRH1|NKAP|CD46|CD274|PDCD1LG2|SDC4|ADA|IRF1|MYB|ARG1|IGF1|VSIR|PELI1|ADORA2A|AP3D1|HAVCR2|XBP1|PRKAR1A|STAT5B|ARG2|HSP90AA1|GLI3|SYK|AP3B1|IL6ST|DLG5|SFTPD|BMP4|TNFSF11|CYRIB|NCKAP1L|BCL6|HES1|SCRIB|CBLB|DLG1|TFRC|CD86|CD4|TNFRSF21|TWSG1|H2-OA|BTNL2|AIF1|NDFIP1|PTPN2|CD74|SCGB1A1|ANXA1|CD5|CD6|BAD|GPAM|IL23A|ADAM8|IL6|SMAD7|HSPD1|ICOS|CTLA4|CD28|ZAP70|PTPRC|CD55|SPTA1|XCL1|TNFSF4|BMI1|IL2RA|PRKCQ|MARCHF7|IL36B|TRAF6|MDK|RASGRP1|ZC3H8|IL1B|IL1A|PAG1|PCK1|ITCH|IL21|IL2|IL12A|PTPN22|VCAM1|LEF1|ZBTB7B|BCL10|LAPTM5|PLA2G2F|PRKCZ|RHOH|GLMN|MAD1L1|DTX1|HSPH1|EPHB4|EPO|GPNMB|EPHB6|LAG3|CD27|BLM|CORO1A|RPS3|IL4RA|PYCARD|ITGAL|FADD|SASH3|CD40LG|MSN|EFNB1|IL2RG|TNFSF13B|IDO1|CASP3|IL15|JAK3|CBFB|THY1|CRTAM|CD3E|TGFBR2|NCK1|CD59A|MALT1|NLRP3|RAG2|RAC2|ZBTB1|EGR3|TMEM131L|FOXJ1|CD300A|TESPA1|DPP4|CCL5|NFKBIZ|CCL2|TNFSF9|PAWR|CD276|RIPOR2|H2-EA|CARD11|FUT7|H2-AA|CYLD|NFKBID|SOCS5|ICAM1|VNN1|H2-DMB2|H2-DMA|CD81|SIRPA|CCR7|RARA|SOCS1|CD160|ITPKB|SART1|ADK|IL18|GIMAP3|IGFBP2|HLX|DUSP10|FOXP3|FGL2|IL7|RC3H1|AMBRA1|ZFP609|RIPK2|PLA2G2D|SLC7A1|H2-OB|TNFRSF14|ZC3H12A|SELENOK|GIMAP5|VSIG4|IL20RB|CDKN2A|SHB|PIK3R6|CD24A|CCDC88B|IGF2|FOXO3|IFNB1|CCR2|VTCN1|SPN|SOX12|LAX1|DOCK8|RASAL3|ZFP608|BTN2A2|TARM1|PDE5A|IFNG|CD47|SOCS6|CEBPB|LGALS8|LEP|DHPS|B2M|RAG1|CXCL12|FLOT2|ERBB2|GM49339|ZFP35|MIR326|HMGB1|ZBTB16|TNFSF18|NCK2|H2-EB2|TNFRSF13C|LGALS1|CD59B|DUSP22|FCHO1|SOX13|RUNX3|IL1RL2|CCL19|TIGIT|H2-AB1|GM13304|IL4I1|CEACAM1|CLEC4G|SIRPB1C|CD80|RC3H2|SOX4|NRARP|SLFN1|GM5150|GM9733|PRNP|SKINT1|LRRC32|CCL21D|CCL21A|SIRPB1B|CCL21B|SIRPB1A|GM10591|LILR4B|LILRB4A","295","0.817174515235457","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0042110","false","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0042110"
"1","Data Set 1","LOXL3|IL12RB1|IL4|TBX21|TGFB1|IL7R|PTPN6|IL12B|ZP3|IL27RA|HFE|SLAMF1|AGER|GATA3|CD46|CD274|ADA|IRF1|ARG1|VSIR|HAVCR2|CYRIB|NCKAP1L|BCL6|TFRC|CD4|TNF|NDFIP1|ANXA1|IL23A|IL6|SMAD7|HSPD1|CD28|PTPRC|CD55|XCL1|TNFSF4|PRKCQ|TRAF6|IL1B|IL2|IL12A|ZBTB7B|PRKCZ|IL4RA|FADD|SASH3|TNFSF13B|MALT1|NLRP3|ZBTB1|FOXJ1|DPP4|NFKBIZ|H2-EA|FUT7|NFKBID|SOCS5|CD81|CCR7|IL18|GIMAP3|HLX|FOXP3|RC3H1|RIPK2|ZC3H12A|GIMAP5|IL20RB|CD24A|IFNB1|CCR2|SPN|IFNG|B2M|GM49339|MIR326|HMGB1|TNFSF18|TNFRSF13C|DUSP22|CCL19|H2-AB1|IL4I1|CEACAM1|CLEC4G|RC3H2|LILR4B|LILRB4A","90","0.5056179775280899","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0002822","false","Geneset_Overlap","GO:0007159 (Geneset_Overlap_Data Set 1) GO:0002822"
"1","Data Set 1","MYO18A|IL4|LGALS9|NR1H3|MMP8|SHPK|TRPV1|IFI35|AGER|TTBK1|LBP|IL10|CSF2|IFNGR1|IL13|HAVCR2|NAMPT|NR1D1|SYK|WNT5A|CLU|CD200|PLA2G10|APP|IFNGR2|TREM2|PJA2|AIF1|TNF|JAK2|IL33|CASP1|SNCA|HSPD1|IL1RL1|SLC11A1|NMI|SUCNR1|TLR2|EDN2|STAP1|FOXP1|CRTC3|CTSC|TYROBP|IL4RA|SLC7A2|TLR3|CX3CL1|KARS|LDLR|RORA|DYSF|ATM|PLCG2|PLA2G3|GRN|TMEM106A|CEBPA|LRFN5|SBNO2|LRRK2|C1QA|FER1L5|TLR4|THBS1|VSIG4|TLR1|PRKCE|TLR9|TICAM1|IFNB1|C5AR1|TREX1|HAMP|TLR6|CX3CR1|JUN|BPI|IFNG|TAFA3|PLA2G4A|ADGRF5|JMJD6|TNIP2|SPHK1|MUC5B|HMGB1|CST7|SYT11|MFHAS1|JUND|ULBP1|MIR7116","94","1.0","Geneset_Overlap","GO:0042116 (Geneset_Overlap_Data Set 1) GO:0002274","false","Geneset_Overlap","GO:0042116 (Geneset_Overlap_Data Set 1) GO:0002274"
"1","Data Set 1","MYO18A|IL4|LGALS9|NR1H3|MMP8|SHPK|AGER|TTBK1|LBP|IL10|IL13|HAVCR2|NR1D1|SYK|WNT5A|CD200|PLA2G10|TREM2|PJA2|AIF1|TNF|IL33|SNCA|HSPD1|IL1RL1|STAP1|CTSC|TYROBP|IL4RA|SLC7A2|CX3CL1|KARS|LDLR|RORA|ATM|PLA2G3|GRN|CEBPA|LRFN5|LRRK2|TLR4|THBS1|VSIG4|TLR9|TICAM1|IFNB1|TREX1|HAMP|TLR6|BPI|IFNG|TAFA3|PLA2G4A|ADGRF5|TNIP2|SPHK1|MUC5B|HMGB1|CST7|SYT11|MFHAS1|JUND|ULBP1","63","0.6702127659574468","Geneset_Overlap","GO:0042116 (Geneset_Overlap_Data Set 1) GO:0002694","false","Geneset_Overlap","GO:0042116 (Geneset_Overlap_Data Set 1) GO:0002694"
"1","Data Set 1","IL4|LGALS9|MMP8|IFI35|AGER|TTBK1|LBP|HAVCR2|SYK|WNT5A|APP|TREM2|AIF1|TNF|JAK2|IL33|SNCA|HSPD1|IL1RL1|NMI|SUCNR1|TLR2|EDN2|STAP1|CTSC|TYROBP|TLR3|CX3CL1|KARS|LDLR|DYSF|PLCG2|PLA2G3|GRN|CEBPA|LRRK2|TLR4|THBS1|TLR9|C5AR1|TLR6|CX3CR1|IFNG|TAFA3|PLA2G4A|HMGB1|ULBP1","47","0.5","Geneset_Overlap","GO:0042116 (Geneset_Overlap_Data Set 1) GO:0032103","false","Geneset_Overlap","GO:0042116 (Geneset_Overlap_Data Set 1) GO:0032103"
"1","Data Set 1","OAS1C|OAS1H|APOBEC3|RSAD2|MX2|EIF2AK2|TNF|IFITM1|IFITM3|IFIH1|OASL2|ZC3HAV1|ILF3|PLSCR1|OAS1D|OAS3|OAS2|CCL5|ISG15|MAVS|IFI206|SHFL|ISG20|ZNFX1|AICDA|OASL1|BST2|IFNB1|OAS1A|OAS1F|HMGA2|IFITM6|IFITM2|IFNL3|IFITM7|RNASEL|OAS1G|OAS1E|TRIM6|IFI204|IFI207|GM45717","42","0.711864406779661","Geneset_Overlap","GO:0009615 (Geneset_Overlap_Data Set 1) GO:0045071","false","Geneset_Overlap","GO:0009615 (Geneset_Overlap_Data Set 1) GO:0045071"
"1","Data Set 1","OAS1C|OAS1H|IRF3|TBK1|IFNAR1|IFNAR2|IFITM1|IFITM3|IRF7|STAT1|ZBP1|SAMHD1|ADAR|FADD|CNOT7|MYD88|OAS1D|OAS3|OAS2|ISG15|MAVS|STAT2|MUL1|IKBKE|IFNB1|MMP12|TREX1|OAS1A|OAS1F|IFITM6|IFITM2|IFI27|IFITM7|LSM14A|OAS1G|OAS1E|TRIM6|NLRC5|IFNA1|GM45717","40","0.7407407407407407","Geneset_Overlap","GO:0009615 (Geneset_Overlap_Data Set 1) GO:0060337","false","Geneset_Overlap","GO:0009615 (Geneset_Overlap_Data Set 1) GO:0060337"
"1","Data Set 1","FER|ITGB2L|LOXL3|ICOSL|IL4|LGALS9|TBX21|SUPT6|SPI1|STAT6|PAXIP1|TGFB1|PTPN6|IL12B|STXBP2|CD244A|FCER1A|HMOX1|IL27RA|BCR|BLK|GATA2|SLAMF1|GATA3|LBP|CD46|IL10|ATAD5|ABR|CD40|ADA|ADORA2B|CRHR1|TNFSFM13|IRF1|TNFAIP3|MYB|ENPP3|IL13|HAVCR2|XBP1|PLD2|SYK|F2RL1|NCKAP1L|BCL6|TFRC|SNX4|PARP3|TREM2|PDPK1|MSH2|THOC1|NDFIP1|CD74|ANXA1|MS4A2|IL33|RABGEF1|IL23A|IL6|SMAD7|HSPD1|CD28|NPPC|PTPRC|TNFSF4|STXBP1|ABL1|MDK|RASGRP1|PCK1|IL21|IL2|LEF1|ZBTB7B|RORC|EXOSC3|NR4A3|FGR|MAD2L2|PRKCZ|SLC15A4|APLF|HMCES|CLEC4D|KLRC1|D6WSU163E|PGLYRP1|TYROBP|PAGR1A|CORO1A|CD19|LAT|IL4RA|PYCARD|STX4A|ITGAL|CD40LG|GATA1|BTK|IL13RA2|LAMP1|AP1G1|KARS|RORA|MLH1|MYD88|MALT1|NLRP3|PRAM1|RAG2|KLRC3|RAC2|PLA2G3|CD300A|GRN|NFKBIZ|RIF1|H2-EA|NFKBID|SOCS5|H2-DMB2|CD81|CCR7|RARA|CD84|CD160|TLR4|IL18|CLNK|HLX|FOXP3|FGL2|RC3H1|MILR1|CLCF1|RIPK2|SHLD2|NPPA|LYN|PGLYRP3|PGLYRP4|ZC3H12A|FOXF1|TRP53BP1|IL27|SHB|SHLD1|KMT5B|LYPD10|TICAM1|IFNB1|CCR2|ZFP683|TREX1|VAMP8|GPR183|SPN|CD177|KLRC2|FES|IFNG|PTAFR|SPHK2|NSD2|LGALS8|UNC13D|FCER1G|LYPD11|KMT5C|GM49339|ZFP35|MIR181B-1|MIR326|MIR181B-2|MIR301|HMGB1|TNFSF18|LGALS1|CCL19|CEACAM1|RC3H2|CLEC7A|PGLYRP2|TNFSF13|GM42742|EXOSC6|LILRB4A|SHLD3","190","0.5993690851735016","Geneset_Overlap","GO:0002263 (Geneset_Overlap_Data Set 1) GO:0002694","false","Geneset_Overlap","GO:0002263 (Geneset_Overlap_Data Set 1) GO:0002694"
"1","Data Set 1","FER|ITGB2L|IL4|CCL3|LGALS9|SPI1|TGFB1|RELB|PTPN6|STXBP2|CD244A|FCER1A|HMOX1|KIT|DNASE1|BCR|IFI35|BLK|GATA2|PTGDS|SLAMF1|LBP|IL10|ABR|ADORA2B|CRHR1|PSEN1|ENPP3|DOCK2|IL13|HAVCR2|PLD2|TAC4|VAMP2|CHGA|IRF4|SYK|F2RL1|YWHAZ|SNX4|APP|TREM2|PDPK1|MS4A2|IL33|PI4K2A|DNASE1L3|RABGEF1|CPLX2|HSPD1|SLC11A1|NPPC|STXBP1|NMI|SNAP23|RASGRP1|SUCNR1|NOTCH2|STXBP3|NR4A3|FGR|ANXA3|FOXP1|CLEC4D|D6WSU163E|TYROBP|LAT|IL4RA|PYCARD|STX4A|SCNN1B|GATA1|BTK|IL13RA2|KARS|RORA|MYD88|PRAM1|RAC2|DYSF|BATF|PLCG2|CBL|PLA2G3|CD300A|GRN|SBNO2|FER1L5|CD84|TLR4|IL18|CLNK|MILR1|LAT2|NPPA|LYN|FOXF1|PRKCE|LYPD10|TICAM1|IFNB1|CCR2|TREX1|MRGPRB2|VAMP8|MRGPRB8|CD177|MRGPRA6|CX3CR1|FES|IFNG|PTAFR|SPHK2|UNC13D|FCER1G|LYPD11|GM49339|HMGB1|MRGPRA4|MRGPRB3|MRGPRB1|MRGPRB4|MRGPRB5|PTGDR|MRGPRX2|MRGPRA9|MRGPRA2A|LILRB4A","128","0.5203252032520326","Geneset_Overlap","GO:0002263 (Geneset_Overlap_Data Set 1) GO:0002274","false","Geneset_Overlap","GO:0002263 (Geneset_Overlap_Data Set 1) GO:0002274"
"1","Data Set 1","LOXL3|IL4|TBX21|SUPT6|STAT6|PAXIP1|TGFB1|PTPN6|IL12B|FCER1A|IL27RA|SLAMF1|GATA3|H2-M3|CD46|ATAD5|CD40|ADA|TNFSFM13|IRF1|TNFAIP3|HAVCR2|NCKAP1L|BCL6|TFRC|PARP3|TREM2|MSH2|THOC1|NDFIP1|ANXA1|IL33|IL23A|6030468B19RIK|IL6|SMAD7|HSPD1|CD28|IL18R1|SLC11A1|PTPRC|TNFSF4|IL2|ZBTB7B|EXOSC3|MAD2L2|PRKCZ|SLC15A4|APLF|HMCES|PAGR1A|IL4RA|OTUD5|BTK|MLH1|MALT1|NLRP3|NFKBIZ|RIF1|H2-EA|NFKBID|SOCS5|CD81|CCR7|IL18|HLX|FOXP3|RC3H1|CLCF1|RIPK2|SHLD2|ZC3H12A|TRP53BP1|IL27|SHLD1|KMT5B|IFNB1|CCR2|SPN|IFNG|NSD2|FCER1G|KMT5C|GM49339|MIR181B-1|MIR326|MIR181B-2|MIR301|HMGB1|TNFSF18|CCL19|CEACAM1|RC3H2|CLEC7A|TNFSF13|GM42742|EXOSC6|LILRB4A|SHLD3","99","0.5561797752808989","Geneset_Overlap","GO:0002263 (Geneset_Overlap_Data Set 1) GO:0002822","false","Geneset_Overlap","GO:0002263 (Geneset_Overlap_Data Set 1) GO:0002822"
