"","x"
"12440","Gm47547"
"12441","Mat1a"
"12442","Sftpd"
"12443","Gm7324"
"12444","Gm49083"
"12445","Ang5"
"12446","AC160336.1"
"12447","4930431P03Rik"
"12448","Gm17173"
"12449","Ptger2"
"12450","Txndc16"
"12451","Gpr137c"
"12452","Ero1l"
"12453","Psmc6"
"12454","Styx"
"12455","Gnpnat1"
"12456","Fermt2"
"12457","4930527F14Rik"
"12458","Gm15601"
"12459","Ddhd1"
"12460","4933425B07Rik"
"12461","Cdkn3"
"12462","Cnih1"
"12463","Gm48933"
"12464","Gmfb"
"12465","Gm10101"
"12466","Cgrrf1"
"12467","Gm34934"
"12468","Samd4"
"12469","2810457G06Rik"
"12470","Gm10371"
"12471","Gch1"
"12472","Wdhd1"
"12473","Socs4"
"12474","Mapk1ip1l"
"12475","Gm49189"
"12476","Lgals3"
"12477","Dlgap5"
"12478","Fbxo34"
"12479","Atg14"
"12480","Gm49004"
"12481","Ktn1"
"12482","Peli2"
"12483","Tmem260"
"12484","Exoc5"
"12485","Ap5m1"
"12486","Naa30"
"12487","Ttc5"
"12488","Ccnb1ip1"
"12489","Parp2"
"12490","Tep1"
"12491","Gm26782"
"12492","Klhl33"
"12493","Osgep"
"12494","Apex1"
"12495","Pip4p1"
"12496","Pnp"
"12497","Pnp2"
"12498","Rnase4"
"12499","Ang"
"12500","Rnase1"
"12501","Ang2"
"12502","Gm21718"
"12503","Gm7247"
"12504","Mettl17"
"12505","Slc39a2"
"12506","Ndrg2"
"12507","Arhgef40"
"12508","Zfp219"
"12509","Tmem253"
"12510","Hnrnpc"
"12511","Rpgrip1"
"12512","Supt16"
"12513","Gm26590"
"12514","Chd8"
"12515","Rab2b"
"12516","Tox4"
"12517","Mettl3"
"12518","Sall2"
"12519","Trav8n-2"
"12520","Trav12-1"
"12521","Trav13-2"
"12522","Trav5-4"
"12523","Trav21-dv12"
"12524","Trdv4"
"12525","Trdc"
"12526","Trac"
"12527","Dad1"
"12528","Abhd4"
"12529","Gm43305"
"12530","Oxa1l"
"12531","Slc7a7"
"12532","Mrpl52"
"12533","Mmp14"
"12534","Gm10366"
"12535","Lrp10"
"12536","Rem2"
"12537","Prmt5"
"12538","Haus4"
"12539","Ajuba"
"12540","4931414P19Rik"
"12541","Psmb5"
"12542","Cdh24"
"12543","Gm17606"
"12544","Acin1"
"12545","4930579G18Rik"
"12546","1700123O20Rik"
"12547","Slc7a8"
"12548","Homez"
"12549","Ppp1r3e"
"12550","Bcl2l2"
"12551","Pabpn1"
"12552","Slc22a17"
"12553","Efs"
"12554","Ngdn"
"12555","Zfhx2os"
"12556","Zfhx2"
"12557","Thtpa"
"12558","Ap1g2"
"12559","Dhrs4"
"12560","Pck2"
"12561","Dcaf11"
"12562","Gm15932"
"12563","Fitm1"
"12564","Psme1"
"12565","Emc9"
"12566","Psme2"
"12567","Rnf31"
"12568","Irf9"
"12569","Ipo4"
"12570","Tm9sf1"
"12571","Gm49747"
"12572","Tssk4"
"12573","Mdp1"
"12574","Nedd8"
"12575","Gmpr2"
"12576","Tinf2"
"12577","Gm49067"
"12578","Tgm1"
"12579","Rabggta"
"12580","Dhrs1"
"12581","Nop9"
"12582","Ltb4r2"
"12583","Ltb4r1"
"12584","Adcy4"
"12585","Ripk3"
"12586","Nfatc4"
"12587","Nynrin"
"12588","Khnyn"
"12589","Sdr39u1"
"12590","Mcpt8"
"12591","Gzme"
"12592","Gzmd"
"12593","Gzmf"
"12594","Gzmc"
"12595","Gzmb"
"12596","Atp12a"
"12597","Rnf17"
"12598","Cenpj"
"12599","Parp4"
"12600","Gm16573"
"12601","Mphosph8"
"12602","Gm16973"
"12603","Pspc1"
"12604","Zmym5"
"12605","2410022M11Rik"
"12606","Zmym2"
"12607","Gjb2"
"12608","Cryl1"
"12609","Ift88"
"12610","Il17d"
"12611","Eef1akmt1"
"12612","Xpo4"
"12613","Lats2"
"12614","Sap18"
"12615","Ska3"
"12616","Mrpl57"
"12617","Zdhhc20"
"12618","Micu2"
"12619","3110083C13Rik"
"12620","Rcbtb1"
"12621","Phf11b"
"12622","Phf11d"
"12623","Phf11c"
"12624","Setdb2"
"12625","Cab39l"
"12626","Cdadc1"
"12627","Shisa2"
"12628","Atp8a2"
"12629","Gm49336"
"12630","Mtmr6"
"12631","Spata13"
"12632","C1qtnf9"
"12633","Mipep"
"12634","Tnfrsf19"
"12635","Sacs"
"12636","Arl11"
"12637","Ebpl"
"12638","Kpna3"
"12639","Spryd7"
"12640","Trim13"
"12641","Dleu2"
"12642","Kcnrg"
"12643","Gm27010"
"12644","Gm27017"
"12645","Rnaseh2b"
"12646","Gucy1b2"
"12647","Serpine3"
"12648","Ints6"
"12649","Wdfy2"
"12650","Ctsb"
"12651","Fdft1"
"12652","Neil2"
"12653","Blk"
"12654","Fam167a"
"12655","Mtmr9"
"12656","Xkr6"
"12657","Pinx1"
"12658","Sox7"
"12659","Msra"
"12660","Kif13b"
"12661","Hmbox1"
"12662","Ints9"
"12663","Extl3"
"12664","Fzd3"
"12665","Gm48449"
"12666","Zfp395"
"12667","Elp3"
"12668","Scara5"
"12669","Pbk"
"12670","Esco2"
"12671","Ccdc25"
"12672","Scara3"
"12673","Clu"
"12674","Gulo"
"12675","Ephx2"
"12676","Ptk2b"
"12677","1700001G11Rik"
"12678","Trim35"
"12679","Adra1a"
"12680","Gm10032"
"12681","Dpysl2"
"12682","Bnip3l"
"12683","Ppp2r2a"
"12684","Ebf2"
"12685","Gm6878"
"12686","Gm20667"
"12687","Cdca2"
"12688","Kctd9"
"12689","Gnrh1"
"12690","Dock5"
"12691","Nefm"
"12692","Adamdec1"
"12693","Adam28"
"12694","Stc1"
"12695","Slc25a37"
"12696","Loxl2"
"12697","R3hcc1"
"12698","Chmp7"
"12699","Tnfrsf10b"
"12700","Rhobtb2"
"12701","Pebp4"
"12702","Gm33524"
"12703","Egr3"
"12704","Bin3"
"12705","Ccar2"
"12706","9930012K11Rik"
"12707","Pdlim2"
"12708","Sorbs3"
"12709","Gm49417"
"12710","Ppp3cc"
"12711","Slc39a14"
"12712","Piwil2"
"12713","Polr3d"
"12714","Phyhip"
"12715","Bmp1"
"12716","Reep4"
"12717","Hr"
"12718","Nudt18"
"12719","Fam160b2"
"12720","Dmtn"
"12721","Npm2"
"12722","Xpo7"
"12723","Dok2"
"12724","Gfra2"
"12725","Fndc3a"
"12726","Gm16549"
"12727","Cysltr2"
"12728","Rcbtb2"
"12729","Gm17233"
"12730","Rb1"
"12731","Lpar6"
"12732","Itm2b"
"12733","Med4"
"12734","Nudt15"
"12735","Sucla2"
"12736","Gm49164"
"12737","Esd"
"12738","Lrch1"
"12739","Gm10847"
"12740","Lcp1"
"12741","Zc3h13"
"12742","Cog3"
"12743","Slc25a30"
"12744","Gm4285"
"12745","Tpt1"
"12746","Gtf2f2"
"12747","Kctd4"
"12748","Gpalpp1"
"12749","Nufip1"
"12750","Tsc22d1"
"12751","E130202H07Rik"
"12752","Serp2"
"12753","Lacc1"
"12754","Ccdc122"
"12755","Enox1"
"12756","Gm6994"
"12757","Gm49003"
"12758","Dnajc15"
"12759","Epsti1"
"12760","Tnfsf11"
"12761","Akap11"
"12762","Dgkh"
"12763","Vwa8"
"12764","Gm4632"
"12765","Rgcc"
"12766","Naa16"
"12767","Mtrf1"
"12768","Kbtbd7"
"12769","Kbtbd6"
"12770","Wbp4"
"12771","Elf1"
"12772","Sugt1"
"12773","Cnmd"
"12774","Diaph3"
"12775","Tdrd3"
"12776","Pcdh9"
"12777","Dach1"
"12778","Mzt1"
"12779","Bora"
"12780","Dis3"
"12781","Pibf1"
"12782","Klf5"
"12783","Klf12"
"12784","4930517O19Rik"
"12785","Tbc1d4"
"12786","Commd6"
"12787","Uchl3"
"12788","Gm9922"
"12789","Lmo7"
"12790","Kctd12"
"12791","Acod1"
"12792","Cln5"
"12793","Fbxl3"
"12794","Mycbp2"
"12795","Scel"
"12796","Slain1"
"12797","Pou4f1"
"12798","Rnf219"
"12799","D130009I18Rik"
"12800","Rbm26"
"12801","Gm17066"
"12802","Ndfip2"
"12803","Gm35909"
"12804","9330188P03Rik"
"12805","Gm10076"
"12806","Spry2"
"12807","Slitrk6"
"12808","Tpm3-rs7"
"12809","Mir17hg"
"12810","Gpc5"
"12811","Gpc6"
"12812","Tgds"
"12813","Gpr180"
"12814","Sox21"
"12815","Gm4675"
"12816","Abcc4"
"12817","Cldn10"
"12818","Dzip1"
"12819","Dnajc3"
"12820","Gm49768"
"12821","Uggt2"
"12822","Hs6st3"
"12823","Mbnl2"
"12824","Gm26679"
"12825","Rap2a"
"12826","Ipo5"
"12827","Farp1"
"12828","B930095G15Rik"
"12829","Stk24"
"12830","Slc15a1"
"12831","Dock9"
"12832","1810041H14Rik"
"12833","Ubac2"
"12834","Gpr18"
"12835","Gpr183"
"12836","A330035P11Rik"
"12837","Tm9sf2"
"12838","Clybl"
"12839","Gm5089"
"12840","Pcca"
"12841","Ggact"
"12842","4930594M22Rik"
"12843","Tmtc4"
"12844","Selenop"
"12845","Ccdc152"
"12846","Ghr"
"12847","Fbxo4"
"12848","AW549877"
"12849","Gm2093"
"12850","BC037032"
"12851","Oxct1"
"12852","Plcxd3"
"12853","Card6"
"12854","Prkaa1"
"12855","Gm15938"
"12856","Ttc33"
"12857","Ptger4"
"12858","Dab2"
"12859","C9"
"12860","Fyb"
"12861","Gm2245"
"12862","Rictor"
"12863","Osmr"
"12864","Lifr"
"12865","Egflam"
"12866","Wdr70"
"12867","Nup155"
"12868","Cplane1"
"12869","Nipbl"
"12870","Slc1a3"
"12871","Nadk2"
"12872","Skp2"
"12873","Lmbrd2"
"12874","Capsl"
"12875","Il7r"
"12876","Prlr"
"12877","Agxt2"
"12878","Dnajc21"
"12879","Brix1"
"12880","Rad1"
"12881","Ttc23l"
"12882","Rai14"
"12883","Gm10389"
"12884","4930556M19Rik"
"12885","Amacr"
"12886","Adamts12"
"12887","Tars"
"12888","Npr3"
"12889","Gm5144"
"12890","Sub1"
"12891","Zfr"
"12892","Mtmr12"
"12893","1810049J17Rik"
"12894","Golph3"
"12895","Pdzd2"
"12896","6030458C11Rik"
"12897","Drosha"
"12898","Cdh10"
"12899","Cdh18"
"12900","Gm35769"
"12901","4930445E18Rik"
"12902","Basp1"
"12903","Myo10"
"12904","Retreg1"
"12905","Zfp622"
"12906","Fbxl7"
"12907","Gm49267"
"12908","Ank"
"12909","Otulin"
"12910","Otulinl"
"12911","Trio"
"12912","Ctnnd2"
"12913","Dap"
"12914","Ankrd33b"
"12915","Ropn1l"
"12916","March6"
"12917","Cmbl"
"12918","Cct5"
"12919","Atpsckmt"
"12920","Snhg18"
"12921","Sema5a"
"12922","Gm32618"
"12923","Sdc2"
"12924","Cpq"
"12925","Tspyl5"
"12926","Mtdh"
"12927","Laptm4b"
"12928","Matn2"
"12929","Rida"
"12930","Pop1"
"12931","Nipal2"
"12932","4930413F20Rik"
"12933","Stk3"
"12934","Gm48960"
"12935","Vps13b"
"12936","Cox6c"
"12937","Polr2k"
"12938","Spag1"
"12939","Gm41293"
"12940","Rnf19a"
"12941","Gm34150"
"12942","Ankrd46"
"12943","Pabpc1"
"12944","Gm46515"
"12945","Ywhaz"
"12946","Gm10384"
"12947","Gm34590"
"12948","Zfp706"
"12949","Gm26766"
"12950","Gm16136"
"12951","Grhl2"
"12952","Ncald"
"12953","Gm15941"
"12954","4930447A16Rik"
"12955","Rrm2b"
"12956","Gm49085"
"12957","Ubr5"
"12958","Klf10"
"12959","Gm41307"
"12960","G930009F23Rik"
"12961","Azin1"
"12962","Gm49077"
"12963","Atp6v1c1"
"12964","Gm49097"
"12965","Baalc"
"12966","Gm26704"
"12967","Fzd6"
"12968","Cthrc1"
"12969","Slc25a32"
"12970","Dcaf13"
"12971","Lrp12"
"12972","Zfpm2"
"12973","Oxr1"
"12974","Gm26854"
"12975","Abra"
"12976","Angpt1"
"12977","Gm17473"
"12978","Eif3e"
"12979","Gm10373"
"12980","Emc2"
"12981","Nudcd1"
"12982","Eny2"
"12983","Ebag9"
"12984","Sybu"
"12985","Trps1"
"12986","Gm48913"
"12987","Gm19303"
"12988","Eif3h"
"12989","Utp23"
"12990","Rad21"
"12991","Med30"
"12992","Ext1"
"12993","Samd12"
"12994","Tnfrsf11b"
"12995","Mal2"
"12996","Ccn3"
"12997","Enpp2"
"12998","Taf2"
"12999","Dscc1"
"13000","Gm9920"
"13001","Deptor"
"13002","Col14a1"
"13003","Gm49257"
"13004","Mrpl13"
"13005","Mtbp"
"13006","Sntb1"
"13007","Has2"
"13008","Has2os"
"13009","Zhx2"
"13010","Derl1"
"13011","Tbc1d31"
"13012","Fam83a"
"13013","9130401M01Rik"
"13014","Gm29394"
"13015","Zhx1"
"13016","Atad2"
"13017","Wdyhv1"
"13018","Fbxo32"
"13019","Gm15943"
"13020","Klhl38"
"13021","Fam91a1"
"13022","Gm20712"
"13023","Tmem65"
"13024","Trmt12"
"13025","Rnf139"
"13026","Tatdn1"
"13027","Ndufb9"
"13028","Mtss1"
"13029","4930544F09Rik"
"13030","Sqle"
"13031","Washc5"
"13032","Nsmce2"
"13033","Gm36677"
"13034","Trib1"
"13035","Gm19510"
"13036","Gm2682"
"13037","Lratd2"
"13038","9930014A18Rik"
"13039","Gm38563"
"13040","Gm29904"
"13041","D030024E09Rik"
"13042","Myc"
"13043","Pvt1"
"13044","Fam49b"
"13045","Asap1"
"13046","Adcy8"
"13047","Gm21798"
"13048","Efr3a"
"13049","Tmem71"
"13050","Phf20l1"
"13051","Sla"
"13052","Ccn4"
"13053","Ndrg1"
"13054","Gm17035"
"13055","St3gal1"
"13056","Zfat"
"13057","Gm26621"
"13058","Gm20732"
"13059","Gm7125"
"13060","Khdrbs3"
"13061","Trappc9"
"13062","Peg13"
"13063","Chrac1"
"13064","Ago2"
"13065","Ptk2"
"13066","1700085D07Rik"
"13067","Gm49066"
"13068","Dennd3"
"13069","Slc45a4"
"13070","Ptp4a3"
"13071","Adgrb1"
"13072","Mroh4"
"13073","Arc"
"13074","Jrk"
"13075","Psca"
"13076","Them6"
"13077","Lynx1"
"13078","Ly6d"
"13079","Ly6g6g"
"13080","Gm17189"
"13081","Ly6k"
"13082","Ly6m"
"13083","Gm39556"
"13084","Ly6e"
"13085","Ly6i"
"13086","Ly6a"
"13087","Gm28068"
"13088","Ly6c1"
"13089","Gm28502"
"13090","Ly6c2"
"13091","Zfp41"
"13092","Top1mt"
"13093","Zc3h3"
"13094","Gsdmd"
"13095","Naprt"
"13096","Eef1d"
"13097","Tigd5"
"13098","Pycrl"
"13099","Tsta3"
"13100","Zfp623"
"13101","Zfp707"
"13102","Ccdc166"
"13103","Mapk15"
"13104","Fam83h"
"13105","Iqank1"
"13106","Scrib"
"13107","Puf60"
"13108","Nrbp2"
"13109","Gm41349"
"13110","Eppk1"
"13111","Plec"
"13112","Parp10"
"13113","Grina"
"13114","Smpd5"
"13115","Oplah"
"13116","Exosc4"
"13117","Gpaa1"
"13118","Cyc1"
"13119","Sharpin"
"13120","Maf1"
"13121","Gm35339"
"13122","Hgh1"
"13123","Mroh1"
"13124","Bop1"
"13125","Scx"
"13126","Hsf1"
"13127","Dgat1"
"13128","Fbxl6"
"13129","Slc52a2"
"13130","Adck5"
"13131","Cpsf1"
"13132","Slc39a4"
"13133","Vps28"
"13134","Tonsl"
"13135","Cyhr1"
"13136","Kifc2"
"13137","Ppp1r16a"
"13138","Gpt"
"13139","Mfsd3"
"13140","Recql4"
"13141","Lrrc14"
"13142","C030006K11Rik"
"13143","Arhgap39"
"13144","Zfp251"
"13145","Zfp7"
"13146","Gm49527"
"13147","Commd5"
"13148","Zfp647"
"13149","1110038F14Rik"
"13150","Gm49540"
"13151","Mb"
"13152","Apol6"
"13153","Rbfox2"
"13154","1700109K24Rik"
"13155","Apol7a"
"13156","Apol9a"
"13157","Apol11a"
"13158","Apol10b"
"13159","Apol9b"
"13160","Apol8"
"13161","Myh9"
"13162","Txn2"
"13163","Foxred2"
"13164","Eif3d"
"13165","Gm17638"
"13166","Ift27"
"13167","Ncf4"
"13168","Csf2rb2"
"13169","Csf2rb"
"13170","Tst"
"13171","Mpst"
"13172","Kctd17"
"13173","Tmprss6"
"13174","Il2rb"
"13175","C1qtnf6"
"13176","Rac2"
"13177","Gm36738"
"13178","Cyth4"
"13179","Mfng"
"13180","Card10"
"13181","Cdc42ep1"
"13182","Lgals2"
"13183","Gga1"
"13184","Sh3bp1"
"13185","Pdxp"
"13186","Lgals1"
"13187","Nol12"
"13188","Triobp"
"13189","Gm49544"
"13190","H1f0"
"13191","Gcat"
"13192","Ankrd54"
"13193","Eif3l"
"13194","Micall1"
"13195","1700088E04Rik"
"13196","Polr2f"
"13197","Sox10"
"13198","Gm10863"
"13199","Pick1"
"13200","Pla2g6"
"13201","Maff"
"13202","Tmem184b"
"13203","Csnk1e"
"13204","Gm16059"
"13205","Kdelr3"
"13206","Ddx17"
"13207","Fam227a"
"13208","Cby1"
"13209","Tomm22"
"13210","Josd1"
"13211","Gtpbp1"
"13212","Sun2"
"13213","Gm16575"
"13214","Gm16576"
"13215","Dnal4"
"13216","Nptxr"
"13217","Cbx6"
"13218","AC113595.1"
"13219","Apobec3"
"13220","Cbx7"
"13221","Pdgfb"
"13222","Gm41361"
"13223","Syngr1"
"13224","Tab1"
"13225","Mief1"
"13226","Atf4"
"13227","Grap2"
"13228","Fam83f"
"13229","A430088P11Rik"
"13230","Tnrc6b"
"13231","Adsl"
"13232","Sgsm3"
"13233","Gm31462"
"13234","Mrtfa"
"13235","8430426J06Rik"
"13236","Slc25a17"
"13237","St13"
"13238","Xpnpep3"
"13239","Rbx1"
"13240","Ep300"
"13241","L3mbtl2"
"13242","Chadl"
"13243","Rangap1"
"13244","Zc3h7b"
"13245","Tef"
"13246","Tob2"
"13247","Phf5a"
"13248","Aco2"
"13249","Polr3h"
"13250","Csdc2"
"13251","Pmm1"
"13252","Xrcc6"
"13253","Desi1"
"13254","Snu13"
"13255","Ccdc134"
"13256","Srebf2"
"13257","Shisa8"
"13258","Cenpm"
"13259","Naga"
"13260","Smdt1"
"13261","Ndufa6"
"13262","Cyp2d22"
"13263","Cyp2d10"
"13264","Cyp2d9"
"13265","Tcf20"
"13266","Gm20324"
"13267","Nfam1"
"13268","Serhl"
"13269","Rrp7a"
"13270","Poldip3"
"13271","Cyb5r3"
"13272","Gm49463"
"13273","A4galt"
"13274","Arfgap3"
"13275","1700001L05Rik"
"13276","Pacsin2"
"13277","Ttll1"
"13278","Bik"
"13279","Mcat"
"13280","Tspo"
"13281","Ttll12"
"13282","Scube1"
"13283","Pnpla3"
"13284","Samm50"
"13285","Parvb"
"13286","Parvg"
"13287","Rtl6"
"13288","Prr5"
"13289","Arhgap8"
"13290","Phf21b"
"13291","Gm29666"
"13292","Nup50"
"13293","5031439G07Rik"
"13294","Upk3a"
"13295","Fam118a"
"13296","Fbln1"
"13297","Atxn10"
"13298","Wnt7b"
"13299","AU022754"
"13300","Gm49539"
"13301","Lncppara"
"13302","Ppara"
"13303","Cdpf1"
"13304","Ttc38"
"13305","Gtse1"
"13306","Trmu"
"13307","Celsr1"
"13308","Gramd4"
"13309","Cerk"
"13310","Tbc1d22a"
"13311","A930001M01Rik"
"13312","Tafa5"
"13313","Brd1"
"13314","Zbed4"
"13315","Alg12"
"13316","Creld2"
"13317","Pim3"
"13318","1810021B22Rik"
"13319","Trabd"
"13320","Selenoo"
"13321","Tubgcp6"
"13322","Hdac10"
"13323","Mapk12"
"13324","Mapk11"
"13325","Plxnb2"
"13326","Dennd6b"
"13327","Ppp6r2"
"13328","Sbf1"
"13329","Adm2"
"13330","Lmf2"
"13331","Ncaph2"
"13332","Sco2"
"13333","Odf3b"
"13334","Cpt1b"
"13335","Chkb"
"13336","C730034F03Rik"
"13337","Arsa"
"13338","C230037L18Rik"
"13339","Rabl2"
"13340","Alg10b"
"13341","Cpne8"
"13342","Kif21a"
"13343","Lrrk2"
"13344","Gm26760"
"13345","Gxylt1"
"13346","Yaf2"
"13347","Zcrb1"
"13348","Pphln1"
"13349","Prickle1"
"13350","Gm41386"
"13351","Pus7l"
"13352","Irak4"
"13353","Twf1"
"13354","Tmem117"
"13355","A130051J06Rik"
"13356","Ano6"
"13357","Gm49173"
"13358","Gm17546"
"13359","Gm49172"
"13360","2610037D02Rik"
"13361","Arid2"
"13362","Scaf11"
"13363","Slc38a1"
"13364","Slc38a2"
"13365","Amigo2"
"13366","Pced1b"
"13367","Rpap3"
"13368","Rapgef3"
"13369","Slc48a1"
"13370","Hdac7"
"13371","Vdr"
"13372","Tmem106c"
"13373","Col2a1"
"13374","Senp1"
"13375","Pfkm"
"13376","Gm26513"
"13377","Asb8"
"13378","Ccdc184"
"13379","Zfp641"
"13380","Lalba"
"13381","Kansl2"
"13382","Ccnt1"
"13383","9330020H09Rik"
"13384","4930415O20Rik"
"13385","Adcy6"
"13386","Cacnb3"
"13387","Ddx23"
"13388","Rnd1"
"13389","Ccdc65"
"13390","Fkbp11"
"13391","Arf3"
"13392","Prkag1"
"13393","Kmt2d"
"13394","5730414N17Rik"
"13395","Rhebl1"
"13396","Dhh"
"13397","Gm49442"
"13398","Lmbr1l"
"13399","Tuba1b"
"13400","Tuba1a"
"13401","4930578M01Rik"
"13402","Tuba1c"
"13403","Troap"
"13404","Dnajc22"
"13405","Spats2"
"13406","Mcrs1"
"13407","1700120C14Rik"
"13408","Prpf40b"
"13409","Fmnl3"
"13410","Tmbim6"
"13411","Nckap5l"
"13412","Nckap5los"
"13413","Bcdin3d"
"13414","Faim2"
"13415","Aqp5"
"13416","Racgap1"
"13417","Asic1"
"13418","Smarcd1"
"13419","Gm17349"
"13420","Gm16537"
"13421","Gpd1"
"13422","Cox14"
"13423","Cers5"
"13424","Gm17058"
"13425","Lima1"
"13426","Gm17057"
"13427","Gm49494"
"13428","Larp4"
"13429","2310068J16Rik"
"13430","Dip2b"
"13431","4930478M13Rik"
"13432","Gm49475"
"13433","Atf1"
"13434","Mettl7a1"
"13435","Slc11a2"
"13436","5330439K02Rik"
"13437","Letmd1"
"13438","Csrnp2"
"13439","Tfcp2"
"13440","Pou6f1"
"13441","Gm49492"
"13442","C330013E15Rik"
"13443","Dazap2"
"13444","Smagp"
"13445","Bin2"
"13446","Cela1"
"13447","Galnt6"
"13448","Scn8a"
"13449","Fignl2"
"13450","Acvrl1"
"13451","Acvr1b"
"13452","Grasp"
"13453","Nr4a1"
"13454","Atg101"
"13455","Gm35853"
"13456","Krt80"
"13457","Gm671"
"13458","Krt7"
"13459","Krt87"
"13460","Krt83"
"13461","Krt6b"
"13462","Krt6a"
"13463","Gm49428"
"13464","Krt5"
"13465","Krt4"
"13466","Krt79"
"13467","Krt8"
"13468","Gm36026"
"13469","Krt18"
"13470","Eif4b"
"13471","Tns2"
"13472","Spryd3"
"13473","Igfbp6"
"13474","Soat2"
"13475","Csad"
"13476","Zfp740"
"13477","Itgb7"
"13478","Rarg"
"13479","Mfsd5"
"13480","Espl1"
"13481","Pfdn5"
"13482","Myg1"
"13483","Aaas"
"13484","Sp1"
"13485","Prr13"
"13486","Pcbp2"
"13487","Map3k12"
"13488","Tarbp2"
"13489","Npff"
"13490","Atf7"
"13491","Gm4544"
"13492","Atp5g2"
"13493","Calcoco1"
"13494","Gm36560"
"13495","Smug1"
"13496","Cbx5"
"13497","Hnrnpa1"
"13498","Copz1"
"13499","Zfp385a"
"13500","Itga5"
"13501","Gtsf2"
"13502","Nckap1l"
"13503","Glycam1"
"13504","Mucl1"
"13505","Mucl2"
"13506","Zfp263"
"13507","Gm41409"
"13508","Zfp174"
"13509","Zfp597"
"13510","Naa60"
"13511","1700037C18Rik"
"13512","Cluap1"
"13513","Gm15537"
"13514","Nlrc3"
"13515","Slx4"
"13516","Gm15879"
"13517","Trap1"
"13518","Crebbp"
"13519","Adcy9"
"13520","Srl"
"13521","Tfap4"
"13522","Glis2"
"13523","Pam16"
"13524","Coro7"
"13525","Vasn"
"13526","Dnaja3"
"13527","Nmral1"
"13528","Hmox2"
"13529","Gm15859"
"13530","Cdip1"
"13531","4930562C15Rik"
"13532","Ubald1"
"13533","Mgrn1"
"13534","Gm16861"
"13535","Nudt16l1"
"13536","Anks3"
"13537","Smim22"
"13538","Gm42477"
"13539","Rogdi"
"13540","Glyr1"
"13541","Ubn1"
"13542","Ppl"
"13543","Sec14l5"
"13544","Nagpa"
"13545","AU021092"
"13546","Alg1"
"13547","Eef2kmt"
"13548","Rbfox1"
"13549","Mettl22"
"13550","Abat"
"13551","Tmem186"
"13552","Pmm2"
"13553","Carhsp1"
"13554","Usp7"
"13555","1810013L24Rik"
"13556","Atf7ip2"
"13557","Emp2"
"13558","Tekt5"
"13559","Nubp1"
"13560","Tvp23a"
"13561","Ciita"
"13562","Dexi"
"13563","Clec16a"
"13564","Gm15558"
"13565","Socs1"
"13566","Rmi2"
"13567","Gm21859"
"13568","Litaf"
"13569","Snn"
"13570","Txndc11"
"13571","Zc3h7a"
"13572","4930509G22Rik"
"13573","Rsl1d1"
"13574","2610020C07Rik"
"13575","Gspt1"
"13576","Snx29"
"13577","Cpped1"
"13578","Gm9961"
"13579","Ercc4"
"13580","Mrtfb"
"13581","Gm15738"
"13582","Gm32817"
"13583","Parn"
"13584","Bfar"
"13585","3110001I22Rik"
"13586","Rrn3"
"13587","Ntan1"
"13588","Pdxdc1"
"13589","Mpv17l"
"13590","Marf1"
"13591","Nde1"
"13592","Myh11"
"13593","Fopnl"
"13594","Abcc1"
"13595","Snai2"
"13596","Ube2v2"
"13597","Mcm4"
"13598","Prkdc"
"13599","Mzt2"
"13600","Cebpd"
"13601","Spidr"
"13602","Pkp2"
"13603","Yars2"
"13604","Dnm1l"
"13605","Gm49521"
"13606","Fgd4"
"13607","Spag6l"
"13608","Vpreb1"
"13609","Top3b"
"13610","Ppm1f"
"13611","Mapk1"
"13612","1700056N10Rik"
"13613","Ypel1"
"13614","Ppil2"
"13615","Gm49584"
"13616","2610318N02Rik"
"13617","Sdf2l1"
"13618","Ydjc"
"13619","Ube2l3"
"13620","Hic2"
"13621","Tmem191c"
"13622","Pi4ka"
"13623","Serpind1"
"13624","Snap29"
"13625","Crkl"
"13626","Aifm3"
"13627","Lztr1"
"13628","Thap7"
"13629","Gm49785"
"13630","Slc7a4"
"13631","Smpd4"
"13632","Ccdc74a"
"13633","Med15"
"13634","Klhl22"
"13635","Scarf2"
"13636","Car15"
"13637","Dgcr2"
"13638","Ess2"
"13639","Slc25a1"
"13640","Dgcr6"
"13641","Prodh"
"13642","Rtn4r"
"13643","Zdhhc8"
"13644","Ranbp1"
"13645","Trmt2a"
"13646","Dgcr8"
"13647","Tango2"
"13648","Arvcf"
"13649","Comt"
"13650","Gm15764"
"13651","Txnrd2"
"13652","Gnb1l"
"13653","Rtl10"
"13654","Tbx1"
"13655","Sept5"
"13656","Cdc45"
"13657","Ufd1"
"13658","2510002D24Rik"
"13659","Mrpl40"
"13660","Hira"
"13661","Klhl6"
"13662","Klhl24"
"13663","Yeats2"
"13664","Parl"
"13665","Abcc5"
"13666","Eif2b5"
"13667","Gm16618"
"13668","Dvl3"
"13669","Ap2m1"
"13670","Abcf3"
"13671","Alg3"
"13672","Eef1akmt4"
"13673","Camk2n2"
"13674","Psmd2"
"13675","Eif4g1"
"13676","Fam131a"
"13677","Clcn2"
"13678","Polr2h"
"13679","Teddm3"
"13680","Ephb3"
"13681","Gm16863"
"13682","Vps8"
"13683","2510009E07Rik"
"13684","Ehhadh"
"13685","1300002E11Rik"
"13686","Map3k13"
"13687","Tmem41a"
"13688","Liph"
"13689","Senp2"
"13690","Igf2bp2"
"13691","Tra2b"
"13692","Etv5"
"13693","Dgkg"
