"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction"
"Gm17586",176.667262266192,0.307281036486019,0.191564163477525,1.60406325957762,0.108700109338928,0.2232699012695,"NONE"
"Slc26a4",5.8411951594971,1.78595814144751,1.11373306234613,1.60357827367118,0.108807042926908,0.223464192290676,"NONE"
"Zfp619",166.711515426341,0.337442691671934,0.210449059267318,1.60344119782121,0.108837281589816,0.223500943684382,"NONE"
"Esrrg",138.875842054323,-0.377476153662291,0.235458069978012,-1.60315657771909,0.10890008945497,0.22360456108774,"NONE"
"Gm28791",11.0021150206009,-1.29328307215296,0.80676482951421,-1.60304840374822,0.108923968006313,0.223628230493515,"NONE"
"4930556M19Rik",17.9517241058532,1.0379675934088,0.647560313006525,1.60288944915366,0.108959063493501,0.223674921044594,"NONE"
"Chid1",1869.06875945591,0.122520972340944,0.0764632117093774,1.60235189710084,0.109077815549097,0.223893314627815,"NONE"
"Gm7160",71.2457821400463,-0.476292836349094,0.297293770172155,-1.6020949112835,0.109134623121349,0.22398452575778,"NONE"
"RP23-472J13.3",22.7676665825102,0.858358731571722,0.535913670646355,1.60167351307995,0.10922782523337,0.224150402774045,"NONE"
"Irak4",1934.96990410588,0.124678106223282,0.0778457001865273,1.60160555977451,0.109242860594419,0.224155851532474,"NONE"
"RP23-200E11.1",3.23989607063267,-2.46286257324229,1.53806661186278,-1.60127172272433,0.109316749212186,0.224282046598961,"NONE"
"Ebag9",1592.0584757896,0.13962928553478,0.087208904771065,1.6010897729002,0.109357037053271,0.224339283127863,"NONE"
"Slc25a24",3085.51637099498,0.118174727966813,0.0738178281525652,1.60089684191971,0.109399769195203,0.224401520454101,"NONE"
"Kcna1",5.69990568087455,2.12316639910342,1.32636860459656,1.60073632001356,0.109435333135312,0.224449041883548,"NONE"
"Gramd4",494.735303276931,0.190124284131165,0.118811478627371,1.60021814666116,0.109550197824634,0.224659177915147,"NONE"
"Gm9951",7.83707184463448,1.53347058357625,0.958397070452065,1.60003680192065,0.109590419439966,0.224716210009063,"NONE"
"Pced1a",790.184157535102,0.164994004446833,0.103176729081128,1.59913970830669,0.109789563329551,0.225077903764116,"NONE"
"Gm10443",388.606318305366,-1.39706213413344,0.873638761338235,-1.59913020799744,0.109791673812254,0.225077903764116,"NONE"
"Sh2b2",4.30648569780181,-2.48061076107526,1.55145776209046,-1.59889029639637,0.109844980525984,0.225161691090623,"NONE"
"Synb",19.0795907718573,-0.940969868968819,0.588735925605112,-1.59828851619964,0.109978781962346,0.225410439915128,"NONE"
"Ppdpf",1258.88117616474,-0.149646456396734,0.0936348329452848,-1.59819216513345,0.11000021687479,0.225428854186185,"NONE"
"Gdap2",1548.43662984922,0.125341224385072,0.0784314968300918,1.59809807858954,0.110021151191729,0.225446238510349,"NONE"
"4632427E13Rik",95.2078609272187,0.486896074858385,0.304706671646696,1.5979173420362,0.110061374023664,0.225503138856225,"NONE"
"Pogz",2937.09526175087,-0.10433338174521,0.0653102304709903,-1.59750441841654,0.110153313570876,0.225642433830501,"NONE"
"Ccdc141",863.834497488789,-0.159513793466492,0.0998521361466789,-1.59750005981017,0.110154284360312,0.225642433830501,"NONE"
"Serpinb6a",5687.27243024791,0.0972621933475281,0.0608942363099072,1.59723151551708,0.110214110087412,0.225714529797442,"NONE"
"Mndal",13.9249389852698,1.10051697872772,0.689015902853332,1.59723015705486,0.110214412787981,0.225714529797442,"NONE"
"Gm7265",32.1715244775609,0.771956825700866,0.483372904893288,1.59702130153796,0.110260959020145,0.22578431622017,"NONE"
"Gm26823",20.3787612601052,-0.943990659194927,0.591200285893378,-1.59673579617513,0.110324612813203,0.225889114508181,"NONE"
"Dguok",397.354774087032,-0.227747089547649,0.142641931106247,-1.59663492902386,0.110347108214275,0.225909627015791,"NONE"
"Sec11a",3240.64043689268,0.104127094167563,0.0652283502179067,1.59634719902784,0.110411297693386,0.225998784641892,"NONE"
"Ide",7012.27338680334,0.0911951219160466,0.0571280665095746,1.59632782077024,0.110415621834871,0.225998784641892,"NONE"
"Gm15535",28.910623840074,-0.763626452253593,0.478421308971437,-1.59613804388296,0.110457976474405,0.226059921108351,"NONE"
"Gm17149",5.48183390068542,-1.90061575998156,1.19114974527773,-1.59561446200738,0.110574896665668,0.226273630089125,"NONE"
"1110015O18Rik",8.59876031212446,1.57491574652571,0.987119361407748,1.59546637225279,0.110607984066729,0.226315759917753,"NONE"
"Gm4895",2.21542440479743,3.55348039314149,2.22735037160525,1.5953845602569,0.110626266511922,0.226327591125973,"NONE"
"Hsd17b14",162.778751719419,-0.345274407749256,0.216497356171241,-1.59482043501796,0.110752395987155,0.226560036351081,"NONE"
"Gm26683",1.94749544495855,3.34272678544573,2.09720098029441,1.59389911451237,0.110958632809043,0.22695628170363,"NONE"
"Grpel2",1808.62018943957,-0.132099849867409,0.0828981489821891,-1.59351989748035,0.111043608255271,0.227104435905336,"NONE"
"Col4a6",27.3476043444518,0.763646192366291,0.479376013123731,1.59300042442713,0.111160095832373,0.227316997418224,"NONE"
"BX510318.1",2.12104874924746,3.46149935362649,2.173246371932,1.59277815821188,0.111209966665959,0.22739329830083,"NONE"
"Tctn3",482.202762472939,-0.208860557774274,0.13114539026959,-1.59258787018689,0.111252676444647,0.227452212948905,"NONE"
"Cd80",96.8139348208398,0.42277482802592,0.265472388300473,1.59253785575397,0.111263904235527,0.227452212948905,"NONE"
"5031439G07Rik",34846.445246302,-0.0730670329361726,0.0458868741533556,-1.59232970831659,0.111310641071714,0.227522066746947,"NONE"
"RP23-132D7.4",16.9925544178848,-1.0172990512301,0.638979006995901,-1.59206959867561,0.111369067131621,0.227615795178364,"NONE"
"Tbcb",2911.96542546066,-0.105044587930146,0.0660120658438365,-1.59129375194299,0.111543482285504,0.22794653388954,"NONE"
"Gm7846",1.77978008434533,-4.26680103552618,2.6817308621241,-1.59106236042889,0.11159554223813,0.228027185166865,"NONE"
"Trmt11",421.340639177283,-0.220628204197036,0.138694298701653,-1.5907517919798,0.111665446059441,0.228118533944741,"NONE"
"Cep78",1005.47124165176,-0.147617240902359,0.092795301802404,-1.5907835637702,0.111658293168899,0.228118533944741,"NONE"
"RP23-235E15.5",66.2504936122788,-0.616711283985978,0.387731341836697,-1.59056340677696,0.111707865283974,0.228179445942196,"NONE"
"Fam83e",12.8296268063014,1.41208714448151,0.887869190340565,1.59042250800466,0.11173960016521,0.228218522345324,"NONE"
"Ccdc116",15.934642751967,1.01484168197294,0.638275890331168,1.58997339135964,0.111840802977216,0.22838022950551,"NONE"
"Fam149a",4443.55945092586,0.104831908422963,0.0659337097071611,1.589959201273,0.11184400171354,0.22838022950551,"NONE"
"Gm11261",48.7730341134474,0.611880947018699,0.384885104150329,1.58977559905698,0.111885395923804,0.228438991722642,"NONE"
"Lrp2",63.9843146525789,0.580309263065436,0.365066817743691,1.58959739658635,0.111925584285674,0.228469518497905,"NONE"
"Ahcyl1",6900.73418507201,-0.0885094544064821,0.0556800424928932,-1.58960824100986,0.111923138317387,0.228469518497905,"NONE"
"Anapc10",1229.97269961838,0.134768047126917,0.0848140641246647,1.58898230520856,0.11206438766505,0.228727066065089,"NONE"
"Lrrc19",8.34704986217186,1.43171356348335,0.901329286462784,1.58844673637759,0.112185356284528,0.228948158350728,"NONE"
"Med8",1907.81403578622,-0.120877532297547,0.0761210929849818,-1.58796369780707,0.112294548225829,0.228990324380771,"NONE"
"Rbm25",9817.90226192222,0.109981038020191,0.0692561474630211,1.58803286132708,0.112278908519847,0.228990324380771,"NONE"
"Col5a1",4527.99497420204,-0.102176031868867,0.0643404318291761,-1.58805324994001,0.112274298441603,0.228990324380771,"NONE"
"Arpc1b",10704.0102649505,-0.0925232084715849,0.0582618559550433,-1.58805803479688,0.112273216557136,0.228990324380771,"NONE"
"Ppib",9296.40306397455,0.0963955853716887,0.060702666570263,1.58799589570108,0.112287267214459,0.228990324380771,"NONE"
"Gm5595",229.133530804475,0.307394579568393,0.193538042830046,1.58829021454107,0.112220729219281,0.228990324380771,"NONE"
"Gm12405",19.5109077071296,-0.963040142219064,0.606390518549938,-1.5881517153698,0.112252036480981,0.228990324380771,"NONE"
"Extl2",1714.04621775774,0.126153495613997,0.07946013598972,1.58763251588593,0.11236946104867,0.229091483137846,"NONE"
"Pgrmc2",3561.12270406394,0.12290946754148,0.0774166688472831,1.58763570393269,0.112368739729783,0.229091483137846,"NONE"
"Galnt3",4.27931160695876,2.48197026869785,1.56356405914763,1.58737996961307,0.112426613089907,0.229174064369999,"NONE"
"Sema6d",999.180331590724,0.147786378856763,0.0931041004398689,1.58732406154561,0.112439268364929,0.229174064369999,"NONE"
"Rplp0",93862.4977506015,0.0868888167307479,0.0547405004205665,1.58728575850036,0.112447939239096,0.229174064369999,"NONE"
"Calr-ps",14.2419360104101,1.1695548902739,0.73690972129477,1.58710742507096,0.112488316514462,0.229230552482932,"NONE"
"Atpaf1",1962.03590644707,-0.119724720865143,0.0754498451468386,-1.58681201574554,0.112555226620273,0.229341090838022,"NONE"
"Use1",1622.51074906469,-0.124980855369325,0.0787661555352235,-1.58673296316251,0.11257313732243,0.229351774992676,"NONE"
"Sec31b",23.1862330730971,0.882980894290933,0.556701976864717,1.58609261505372,0.112718301861752,0.229621689188668,"NONE"
"Gm12630",2.09000352746076,3.46143647879839,2.18264787067501,1.5858886471357,0.112764571603704,0.229690103887576,"NONE"
"Polr3f",2017.11398596974,0.115709168302028,0.0729645364238049,1.58582749885433,0.112778445893747,0.229692524336579,"NONE"
"Slc25a10",5439.13803369522,-0.105499088496193,0.0665349186808461,-1.58561986078693,0.112825568147072,0.22976265176818,"NONE"
"Vmp1",3580.36582153762,0.111881436339606,0.0705944786802288,1.58484683832562,0.113001137546703,0.230042567620937,"NONE"
"Cep95",969.036948953523,0.147437830288744,0.0930284099362638,1.58486886306836,0.112996132293832,0.230042567620937,"NONE"
"Zfp384",8349.60791830572,0.100378837117435,0.0633331297156138,1.58493410270688,0.112981307225867,0.230042567620937,"NONE"
"Rn18s-rs5",156688.724986496,0.537515399527989,0.339248158057296,1.58443129833356,0.11309560421255,0.230208994926636,"NONE"
"Sv2c",27.5485559053235,0.857369735252524,0.541157383036136,1.58432604290141,0.113119542300899,0.230231838230674,"NONE"
"Ap2s1",4284.20529056178,-0.110283593020831,0.0696479873636764,-1.58344264056003,0.113320610599022,0.230615148421478,"NONE"
"Rab3ip",1901.72606408243,-0.134994438532264,0.0852922349351646,-1.58272835311305,0.113483392992957,0.230920466793715,"NONE"
"Atp6v0e",5116.88950683398,0.105967883648095,0.0669674449257833,1.58237907636366,0.113563058372847,0.23105660578703,"NONE"
"Eci1",1112.48800806485,0.137924452245946,0.0871658188444341,1.58232268192307,0.113575925323741,0.231056820664231,"NONE"
"Wls",9188.79062969221,-0.0967458044130455,0.0611460233823149,-1.58220926008783,0.113601807117298,0.231083509680463,"NONE"
"Musk",1.73996027324578,4.26698947024469,2.69715913394212,1.58203104019603,0.113642484600442,0.231140286022872,"NONE"
"Myrfl",17.0827900780543,0.968081482119412,0.612048372037461,1.58170747010852,0.113716366600599,0.23126457752111,"NONE"
"Jmjd6",4653.68764504433,0.0900380868968674,0.0569513313801234,1.58096544391395,0.113885939129064,0.231583424738413,"NONE"
"RP23-151D16.2",9.2982393350136,1.47408270695545,0.932505224041071,1.58077688891374,0.113929060622905,0.231645095074488,"NONE"
"Prrg2",129.94034631245,0.3741770418383,0.236749036846232,1.58047967933795,0.113997056923381,0.231733107054755,"NONE"
"Abcd4",391.177530712167,-0.248742023410432,0.157384265773193,-1.5804758003503,0.11399794457841,0.231733107054755,"NONE"
"Sav1",3611.83749582803,-0.0952889322175485,0.0603251626494121,-1.5795884840184,0.114201138227602,0.232109421227093,"NONE"
"Lamb2",5883.87504722113,0.10660435254736,0.0674900978449154,1.57955546000726,0.114208706158852,0.232109421227093,"NONE"
"Donson",594.470122255977,-0.199212320665845,0.126127996444994,-1.57944569231879,0.114233863854069,0.232134493708393,"NONE"
"4833445I07Rik",6.37486051459131,1.99148483603013,1.26095260829599,1.57934947192136,0.114255920228576,0.232153259079632,"NONE"
"Thada",1698.28732174697,-0.156321028189578,0.0990169027053136,-1.57873074110193,0.114397830526991,0.232415520592649,"NONE"
"Ppp2ca",16644.1094469557,-0.0876817447509521,0.0555755414362971,-1.57770383310537,0.114633665296699,0.23286852281634,"NONE"
"Pde12",1725.88870557306,0.128905563041545,0.081714193034848,1.57751742083008,0.11467651684421,0.232905273220778,"NONE"
"Gm37570",38.8767307885915,-0.670997680037868,0.42535154224505,-1.57751321764645,0.114677483196909,0.232905273220778,"NONE"
"Socs5",1816.35734652194,0.151077650739114,0.095803220284999,1.57695795913418,0.114805198859759,0.233101260805269,"NONE"
"Cxx1c",308.832823399158,-0.298193974394999,0.189101878630856,-1.57689588572042,0.114819483390219,0.233101260805269,"NONE"
"Atxn7l3b",8235.64245062027,-0.0950787262637264,0.0602958624487072,-1.57686982825079,0.114825480234298,0.233101260805269,"NONE"
"Fnbp1",2377.36965576435,0.105969195654142,0.0671959326503665,1.57701800502599,0.114791382239511,0.233101260805269,"NONE"
"Ankrd10",2290.86005776678,-0.138463951295062,0.087867453260751,-1.57582752380638,0.11506555742346,0.233510085486345,"NONE"
"Atcay",4.43088640297686,2.06532896181418,1.31059090116397,1.57587616393483,0.115054345217428,0.233510085486345,"NONE"
"Myo1h",312.658153184331,-0.247047021435789,0.156772126590818,-1.57583511053972,0.115063808522467,0.233510085486345,"NONE"
"Gm6583",2.8440652025889,2.89593742655065,1.83792598603401,1.57565508543665,0.115105313719336,0.233538414410836,"NONE"
"RP24-556H22.3",3.42446399455548,2.55118056822747,1.61910845069954,1.57566997264774,0.115101880992391,0.233538414410836,"NONE"
"Cdk3-ps",44.7002078396755,-0.623549779518426,0.395787917486094,-1.57546441407054,0.11514928627643,0.233601454041572,"NONE"
"Wdr20",1232.05899782972,0.133972667217229,0.0850699786106813,1.5748524850388,0.115290498362166,0.233861725671676,"NONE"
"Nr4a2",437.769206968293,0.224613216296285,0.142650202385279,1.57457341483214,0.115354943327037,0.233966237692319,"NONE"
"RP24-423B3.1",6.48833402057941,6.16029466779042,3.91364815659323,1.57405428932397,0.115474899001178,0.234183302118653,"NONE"
"C87436",927.37557377682,-0.165943117836662,0.105429203328224,-1.57397677871135,0.115492817991476,0.234193410522306,"NONE"
"Bdh2",571.933203541717,0.183745491043499,0.116759056240037,1.5737151100789,0.115553326988485,0.234289869927605,"NONE"
"Gm15561",1.54022908082399,-4.06380905134587,2.58251786248128,-1.57358410192809,0.115583631047013,0.234325072638811,"NONE"
"Heca",1063.62133009208,-0.141249765696487,0.0897770784657908,-1.57333885341691,0.11564037733067,0.234413868332861,"NONE"
"Myh11",8.98595579318672,1.39225883402014,0.884947560922184,1.573267044851,0.115656996741415,0.234421312325093,"NONE"
"Mapkbp1",1687.7516407547,0.132198745455829,0.0840924023337044,1.57206527328383,0.115935414124333,0.234933028330741,"NONE"
"Utp15",2063.66954506656,0.135550537695703,0.0862214726564195,1.57212041872508,0.115922626923053,0.234933028330741,"NONE"
"Gm26749",2.98146159692305,3.02842541476688,1.92695057622137,1.57161551112817,0.116039746993243,0.235118135525924,"NONE"
"Mtmr2",13011.3967829715,0.0866337432063743,0.0551306578388127,1.5714258926434,0.116083755549258,0.235178348131828,"NONE"
"Gm26785",22.4084734255171,-0.911696919660852,0.580190343802791,-1.5713755483851,0.116095442151899,0.235178348131828,"NONE"
"Gm16156",3.81456769309108,2.36042478952698,1.50289361415135,1.57058674499715,0.11627867081576,0.235523169682309,"NONE"
"A430027C01Rik",11.7400739143347,-1.24238468438613,0.791141539370076,-1.57036967794075,0.116329132487133,0.235599023804479,"NONE"
"Serpinf2",3.81935801366537,2.3623535466729,1.50452936106179,1.57016114660981,0.116377626057324,0.235670875449491,"NONE"
"Rbms1",4144.39360557848,0.0926795225290342,0.0590303302893024,1.57003225417883,0.116407607691863,0.235705227563059,"NONE"
"Mlf2",28218.6541662562,0.090150939643448,0.0574282023225996,1.56980257081756,0.116461049319167,0.23578706910129,"NONE"
"Mapk1",12925.3964989843,-0.0871954733599875,0.0555504359696736,-1.56966316893696,0.116493494080632,0.235826386831835,"NONE"
"Rdh10",274.929024997146,0.28265165004718,0.180103691947481,1.56938287600236,0.11655875168911,0.235932113815877,"NONE"
"Gm5544",2.49465586454664,2.76489728758565,1.76270621542376,1.56855252644637,0.11675224165002,0.236297349353373,"NONE"
"Map2k2",6780.93077960454,-0.124184424779939,0.079175015496327,-1.56847995546903,0.116769164285942,0.236305184817398,"NONE"
"Malrd1",3.95962197007039,2.25911133992499,1.44047291147334,1.56831226879118,0.116808274070968,0.236357913536986,"NONE"
"Apoo-ps",317.944431870862,0.293196001743961,0.186957491094828,1.56824955248916,0.116822904119822,0.236361102021846,"NONE"
"Wdr4",954.48259993732,0.172869601367961,0.110255569062672,1.56789904435302,0.116904694862852,0.236500157004111,"NONE"
"Dusp18",2621.92852001775,0.108742322828392,0.0693657391981212,1.56766617188068,0.116959060292758,0.236583705246417,"NONE"
"Cox16",391.31970417594,0.238860699687161,0.152412243820586,1.56720151675176,0.11706759605282,0.23677679782533,"NONE"
"Nrp1",3606.00918038287,-0.108677845059834,0.0693549465048487,-1.56698044676937,0.117119262102759,0.2368548374436,"NONE"
"Adarb1",398.642755182056,0.232710850726024,0.148634509296339,1.565658283717,0.117428637348211,0.237453976750806,"NONE"
"Plvap",12.9268457528194,1.18945665152835,0.759823522391304,1.56543804775208,0.117480233013351,0.237531781009462,"NONE"
"Lman2l",1680.78926313338,-0.118223023314619,0.0755534837498094,-1.56475939224864,0.117639336573773,0.237826912461449,"NONE"
"Zfp207",13717.8991250552,-0.0937476897886513,0.059919420224904,-1.56456269831675,0.117685480965539,0.237893638312163,"NONE"
"Gzmm",6.49339981837277,1.74999867522201,1.1185687713304,1.56449806223412,0.117700647689301,0.237897736890208,"NONE"
"Gm38319",60.8891413657512,0.498073614384552,0.318435941004235,1.56412499422585,0.117788217307002,0.2380481596786,"NONE"
"3110021N24Rik",8.81594041208294,1.74804153044673,1.11767100905928,1.56400364353909,0.1178167127632,0.238079174251172,"NONE"
"Hdac6",3575.44928298022,-0.0970877951605396,0.0620848244978652,-1.56379269726176,0.117866259846616,0.238131991302445,"NONE"
"D930036K23Rik",17.1829849348121,-1.05300282952698,0.673370023830943,-1.56378037670317,0.117869154205927,0.238131991302445,"NONE"
"C430042M11Rik",9.85811605727174,1.38998635516461,0.888903689158388,1.56370861333768,0.117886014043872,0.238139481231545,"NONE"
"Tnfsf13os",3.16975985966247,-3.01243389527956,1.92731008644019,-1.56302502460496,0.118046708896128,0.238410899193897,"NONE"
"Gm19026",6.94708740671558,1.90888869576385,1.22125114586775,1.56305990149758,0.118038506040966,0.238410899193897,"NONE"
"Mtmr1",2332.31875301478,-0.11632754557932,0.0744281235851552,-1.56295147554307,0.118064008700699,0.238419243981136,"NONE"
"Smg5",4896.19403588394,-0.096750756881963,0.0619322613167145,-1.56220287819285,0.118240202799244,0.238748423316953,"NONE"
"Arid4b",3019.29953394269,-0.121785799761993,0.0779906384103438,-1.56154382428854,0.118395492097716,0.239014327434342,"NONE"
"Zfp800",2178.65491696526,0.123999222048065,0.0794115478778657,1.56147594854561,0.118411494371261,0.239014327434342,"NONE"
"Elmo1",8.34588392743727,1.49648147250205,0.958367578856445,1.56149008534669,0.118408161362446,0.239014327434342,"NONE"
"Btbd18",31.6335977648781,0.810708023486771,0.519214050288847,1.56141387744758,0.118426129636007,0.239017222515834,"NONE"
"Plekhd1",22.5575482429123,0.915661961425778,0.586465003992702,1.56132412879179,0.11844729328661,0.239033291601355,"NONE"
"Gm12166",10.0509846718588,1.32800930459536,0.850655245281904,1.56116042540273,0.118485903858113,0.239084562047809,"NONE"
"Pin1",2633.60628034321,0.112911743489797,0.0723292671650945,1.56107960048968,0.118504970609405,0.23909638933072,"NONE"
"Ccdc162",2.8157104520539,2.9356974416136,1.88064008562991,1.56100971368496,0.118521458979584,0.23910301239937,"NONE"
"Prelp",1491.42046763798,-0.148174218593058,0.094948299082462,-1.56057791476991,0.118623373048713,0.239281951027183,"NONE"
"Fam227a",98.4167376382528,0.465106691789123,0.298052077446198,1.5604880052315,0.11864460232369,0.239298114032832,"NONE"
"Vangl2",1750.97811771808,-0.123862866882735,0.0793934559118659,-1.56011431244703,0.118732869899077,0.23943215121131,"NONE"
"1700013F07Rik",6.70935850752575,-1.63524092640718,1.04818267198014,-1.56007246648909,0.118742757268862,0.23943215121131,"NONE"
"S100a13",485.624519873945,0.251691897246726,0.16134852962544,1.55992681080523,0.11877717785154,0.23943215121131,"NONE"
"Zfp526",617.897070925215,-0.179328346867931,0.114958670097909,-1.55993755595118,0.118774638348134,0.23943215121131,"NONE"
"Gm26703",5.35869010829686,1.94766045105256,1.24854053181516,1.55994971842925,0.118771763924394,0.23943215121131,"NONE"
"Commd6",1076.14159136885,0.147235559896615,0.0943969213563284,1.55974959544318,0.118819066998332,0.239489928428342,"NONE"
"Ttyh1",6.87807332266082,1.6342899449984,1.04811357415069,1.55926798898936,0.118932964862608,0.239679882427644,"NONE"
"Lrp1",4099.98087813256,0.136790297396892,0.0877288748536013,1.55923916299123,0.118939784801303,0.239679882427644,"NONE"
"Klhl9",6034.89077722819,0.0963374534928422,0.0618066127622107,1.55869168665629,0.119069370354341,0.239914313335822,"NONE"
"Tmtc2",111.227233203514,-0.418261860127237,0.26840590219351,-1.55831841516543,0.119157785710894,0.240065746976905,"NONE"
"Coq3",637.32310684432,-0.17788483784982,0.114213973799112,-1.55747000067344,0.11935893770517,0.240430542977532,"NONE"
"Klhl18",1401.8037302475,0.150427964887805,0.0965865156645122,1.55744271188236,0.119365412063682,0.240430542977532,"NONE"
"Ppp1r16a",1946.21601108992,-0.130322424257791,0.0836815488726329,-1.55736152130917,0.119384676430644,0.240442597492018,"NONE"
"Gpr107",2293.58604520888,0.120340267451269,0.0772763407897644,1.55727181465105,0.119405964271087,0.240458724178879,"NONE"
"Hist1h1a",1.91532758268088,3.28814763597437,2.11218309091196,1.55675312908346,0.119529109280749,0.240679943576206,"NONE"
"Cdk6",1330.03461119942,-0.149384807865636,0.0959639651556706,-1.55667606713945,0.119547413618072,0.240690033467008,"NONE"
"Carns1",638.561007453616,0.173215270303416,0.111295739437203,1.55635131388968,0.11962457560062,0.240791836111709,"NONE"
"Rpl21-ps15",6.31012938995162,-6.0911948001692,3.91371779054661,-1.55637047077901,0.119620022805117,0.240791836111709,"NONE"
"Klhl32",62.2635239329504,-0.563601764409871,0.362158189692689,-1.55623089702353,0.119653196787775,0.240822674637556,"NONE"
"Tenm1",1.82896473751876,3.24713726294446,2.08686798194779,1.55598595169098,0.11971143297819,0.240913104979784,"NONE"
"Zfp109",2.92815167648577,3.00234961500446,1.93011756173085,1.55552681066332,0.119820654388992,0.241106108953888,"NONE"
"Tnfsf9",373.098591763047,-0.237857879039217,0.152921795809583,-1.55542169629891,0.119845670186203,0.241129648226624,"NONE"
"Arpc1a",6556.41996310604,-0.0947941712531495,0.0609487719620994,-1.55530896196066,0.119872503980019,0.24115683967358,"NONE"
"Galnt10",2.09127576281869,3.428421403424,2.20462609373299,1.55510334072968,0.119921459462041,0.241228524055074,"NONE"
"Gpr4",2.73340302876236,2.77480804863887,1.78491977650761,1.55458418084654,0.120045133700411,0.241396844822262,"NONE"
"Gpr50",2.73340302876236,2.77480804863887,1.78491977650761,1.55458418084654,0.120045133700411,0.241396844822262,"NONE"
"Gm10369",3.9397785054679,2.34059384868502,1.50559040517233,1.55460199576466,0.120040888177415,0.241396844822262,"NONE"
"Vps37a",2862.80621924345,-0.109203143883731,0.0702596860362123,-1.5542788481498,0.120117916668813,0.24151637970078,"NONE"
"Scyl2",3052.15879554513,0.0969974894633805,0.0624112818141117,1.55416595596101,0.120144835828589,0.241516864384639,"NONE"
"4930481A15Rik",79.7009097733372,-0.543360242371806,0.349606541886017,-1.55420501985045,0.120135520503725,0.241516864384639,"NONE"
"Fam207a",1813.49909771497,0.155461803047414,0.100045538910532,1.55391039660888,0.120205791445344,0.241612573258148,"NONE"
"Gm38300",9.00801874944844,1.36974104731617,0.881940287921989,1.55309953074434,0.120399358211034,0.241974778529136,"NONE"
"Nat1",3.36216233113747,2.5556587669152,1.64613306635585,1.55252258711553,0.120537232475017,0.242171230713787,"NONE"
"Mettl22",526.129537213956,-0.208656480358192,0.134392493035186,-1.5525902946347,0.120521045771472,0.242171230713787,"NONE"
"Mettl21b",25.1478853709994,0.776649733532311,0.500241800613307,1.55254865263183,0.120531000841823,0.242171230713787,"NONE"
"Katnbl1",1596.61637447831,-0.12519938515669,0.0806541954173921,-1.55229848253737,0.120590820853523,0.242252014021291,"NONE"
"2610507I01Rik",115.050018119581,0.467894151322777,0.301470805938228,1.55203801531167,0.120653127777263,0.242350291938664,"NONE"
"Scrn1",4777.87813104828,-0.0973490091934918,0.0627509605473048,-1.55135488515917,0.120816660504899,0.24265185303402,"NONE"
"Gm37170",22.9505751538642,0.853870220158398,0.550459146371071,1.55119635269498,0.120854635959506,0.242701202160916,"NONE"
"Trim39",1349.6120946128,0.1378557230157,0.0888849319542997,1.55094592508186,0.120914643349503,0.242767856784887,"NONE"
"Ccnb2-ps",79.5999782765761,-0.486058024827476,0.313388531004914,-1.5509757911972,0.120907485615669,0.242767856784887,"NONE"
"Pik3ip1",306.87697445285,0.256861668662003,0.165623792253284,1.55087421419014,0.120931830985167,0.242775444264046,"NONE"
"Higd2a",1416.59161551885,-0.1561531041925,0.100696493617625,-1.55073030432878,0.120966329006362,0.242790860546412,"NONE"
"Snx22",73.1539487518173,0.521563708813333,0.336327289523922,1.55076238253404,0.120958638563491,0.242790860546412,"NONE"
"Frmd3",871.00384537364,-0.168296879600552,0.108540320368285,-1.55054710571619,0.121010256452942,0.242798282727944,"NONE"
"Aph1c",450.504133616211,0.196997450648297,0.127041787173809,1.55065081364749,0.120985387785473,0.242798282727944,"NONE"
"Taco1os",18.5616032393131,-0.988499306982415,0.637495603774246,-1.55059784119306,0.120998089827826,0.242798282727944,"NONE"
"Ly6g5b",29.7593373367883,0.739851328958294,0.477195606705861,1.55041521456071,0.121041889100479,0.242834841446346,"NONE"
"Nubpl",301.228643774132,-0.278307769632792,0.17951402005364,-1.55034002107263,0.121059926329507,0.242844119889436,"NONE"
"Tmem169",61.7471430792552,-0.516804605722979,0.333375955207191,-1.55021559788794,0.121089777275772,0.242877091764165,"NONE"
"Drp2",76.1953647318008,0.491936325165181,0.317424122671019,1.54977611980369,0.121195260605473,0.243034819860748,"NONE"
"Kcnc3",2.80690529447983,2.82299087527985,1.82150140366511,1.54981537186828,0.121185836420406,0.243034819860748,"NONE"
"Tbx19",2.06392514819101,3.40991651161943,2.20060361196953,1.54953690572541,0.121252706863798,0.243123090861122,"NONE"
"Nrde2",718.993852622673,-0.161725322026741,0.104408869702974,-1.54896152488599,0.121390969391432,0.243373368597194,"NONE"
"Dlx6os1",108.86101404748,-0.410991744913789,0.265373594889755,-1.54872885934461,0.121446913319999,0.243458570922487,"NONE"
"Ddx47",3633.42751117791,0.100619110594656,0.0649843938000925,1.54835807046511,0.121536110378867,0.243610407895468,"NONE"
"5330416C01Rik",1.89894891801987,3.27598407728752,2.1159387195325,1.54824147176215,0.121564169975727,0.243639679165433,"NONE"
"Lrrc39",36.3479473685773,0.649486690749383,0.419623349307757,1.54778491668976,0.121674089177659,0.243832989335992,"NONE"
"Slc15a3",2.09227932984951,3.44300639061993,2.22552457654503,1.54705386177535,0.121850258197561,0.244104976203258,"NONE"
"Pabpc4l",120.081612455113,-0.365076590917719,0.235975602070036,-1.54709464756177,0.121840424422241,0.244104976203258,"NONE"
